Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
02/08/02,21h00,Guingamp,Lyon,3,3,D,1,2,A,,,,,,,,,,,,,
03/08/02,19h00,Bastia,Lens,1,1,D,0,0,D,,,,,,,,,,,,,
03/08/02,21h00,Lille,Bordeaux,0,3,A,0,1,A,,,,,,,,,,,,,
03/08/02,19h00,Marseille,Nantes,0,2,A,0,0,D,,,,,,,,,,,,,
03/08/02,21h00,Montpellier,Rennes,1,0,H,0,0,D,,,,,,,,,,,,,
03/08/02,21h00,Nice,Le Havre,1,2,A,0,1,A,,,,,,,,,,,,,
03/08/02,19h00,Paris SG,Auxerre,1,0,H,0,0,D,,,,,,,,,,,,,
03/08/02,17h00,Sedan,Sochaux,0,0,D,0,0,D,,,,,,,,,,,,,
03/08/02,17h00,Strasbourg,Ajaccio,1,1,D,1,1,D,,,,,,,,,,,,,
03/08/02,19h00,Troyes,Monaco,0,4,A,0,2,A,,,,,,,,,,,,,
08/08/02,21h00,Auxerre,Montpellier,2,0,H,0,0,D,,,,,,,,,,,,,
09/08/02,21h00,Bordeaux,Paris SG,0,0,D,0,0,D,,,,,,,,,,,,,
10/08/02,21h00,Ajaccio,Guingamp,0,2,A,0,1,A,,,,,,,,,,,,,
10/08/02,19h00,Le Havre,Lille,0,0,D,0,0,D,,,,,,,,,,,,,
10/08/02,21h00,Lens,Sochaux,1,1,D,0,1,A,,,,,,,,,,,,,
10/08/02,19h00,Lyon,Sedan,6,1,H,2,1,H,,,,,,,,,,,,,
10/08/02,17h00,Monaco,Marseille,0,1,A,0,0,D,,,,,,,,,,,,,
10/08/02,19h00,Nantes,Bastia,1,0,H,0,0,D,,,,,,,,,,,,,
10/08/02,17h00,Nice,Strasbourg,4,0,H,2,0,H,,,,,,,,,,,,,
10/08/02,19h00,Rennes,Troyes,0,0,D,0,0,D,,,,,,,,,,,,,
16/08/02,21h00,Marseille,Lyon,1,1,D,1,1,D,,,,,,,,,,,,,
17/08/02,19h00,Bastia,Monaco,1,0,H,0,0,D,,,,,,,,,,,,,
17/08/02,21h00,Guingamp,Rennes,3,0,H,1,0,H,,,,,,,,,,,,,
17/08/02,21h00,Lille,Nice,0,3,A,0,2,A,,,,,,,,,,,,,
17/08/02,21h00,Montpellier,Bordeaux,0,1,A,0,1,A,,,,,,,,,,,,,
17/08/02,17h00,Paris SG,Ajaccio,2,2,D,2,0,H,,,,,,,,,,,,,
17/08/02,19h00,Sedan,Lens,0,1,A,0,1,A,,,,,,,,,,,,,
17/08/02,17h00,Sochaux,Nantes,4,2,H,1,1,D,,,,,,,,,,,,,
17/08/02,17h00,Strasbourg,Le Havre,1,1,D,1,1,D,,,,,,,,,,,,,
17/08/02,21h00,Troyes,Auxerre,1,2,A,1,0,H,,,,,,,,,,,,,
23/08/02,19h00,Lille,Troyes,0,0,D,0,0,D,,,,,,,,,,,,,
24/08/02,17h00,Ajaccio,Sedan,1,0,H,1,0,H,,,,,,,,,,,,,
24/08/02,21h00,Auxerre,Guingamp,2,1,H,1,0,H,,,,,,,,,,,,,
24/08/02,19h00,Bordeaux,Strasbourg,1,2,A,0,1,A,,,,,,,,,,,,,
24/08/02,19h00,Lyon,Bastia,4,1,H,2,1,H,,,,,,,,,,,,,
24/08/02,21h00,Monaco,Sochaux,1,0,H,1,0,H,,,,,,,,,,,,,
24/08/02,19h00,Nantes,Lens,2,2,D,2,0,H,,,,,,,,,,,,,
24/08/02,21h00,Nice,Montpellier,2,1,H,1,1,D,,,,,,,,,,,,,
24/08/02,21h00,Rennes,Marseille,1,3,A,1,1,D,,,,,,,,,,,,,
25/08/02,21h00,Le Havre,Paris SG,0,1,A,0,0,D,,,,,,,,,,,,,
31/08/02,21h00,Bastia,Rennes,3,1,H,2,1,H,,,,,,,,,,,,,
31/08/02,17h00,Guingamp,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
31/08/02,17h00,Lens,Monaco,1,0,H,1,0,H,,,,,,,,,,,,,
31/08/02,19h00,Montpellier,Le Havre,0,0,D,0,0,D,,,,,,,,,,,,,
31/08/02,19h00,Paris SG,Nice,1,1,D,0,0,D,,,,,,,,,,,,,
31/08/02,17h00,Sedan,Nantes,1,0,H,1,0,H,,,,,,,,,,,,,
31/08/02,21h00,Sochaux,Lyon,2,1,H,0,0,D,,,,,,,,,,,,,
31/08/02,19h00,Strasbourg,Lille,2,2,D,1,0,H,,,,,,,,,,,,,
31/08/02,19h00,Troyes,Ajaccio,1,0,H,1,0,H,,,,,,,,,,,,,
01/09/02,21h00,Marseille,Auxerre,0,0,D,0,0,D,,,,,,,,,,,,,
10/09/02,21h00,Lyon,Lens,1,0,H,1,0,H,,,,,,,,,,,,,
11/09/02,19h00,Ajaccio,Montpellier,0,0,D,0,0,D,,,,,,,,,,,,,
11/09/02,17h00,Auxerre,Bastia,1,0,H,0,0,D,,,,,,,,,,,,,
11/09/02,21h00,Bordeaux,Troyes,1,0,H,1,0,H,,,,,,,,,,,,,
