Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
29/07/05,21h00,Paris SG,Metz,4,1,H,2,0,H,,16,11,9,7,,,,,2,3,0,0
30/07/05,21h00,Lille,Rennes,1,0,H,1,0,H,,14,8,5,5,,,,,2,3,0,0
30/07/05,19h00,Marseille,Bordeaux,0,2,A,0,1,A,,7,9,3,4,,,,,2,4,1,0
30/07/05,21h00,Nancy,Monaco,0,1,A,0,0,D,,10,5,6,3,,,,,2,2,2,0
30/07/05,17h00,Nantes,Lens,2,0,H,2,0,H,,10,10,3,3,,,,,1,3,0,0
30/07/05,17h00,Nice,Troyes,1,1,D,1,0,H,,13,5,6,5,,,,,2,2,0,1
30/07/05,17h00,Sochaux,Toulouse,0,1,A,0,1,A,,14,7,7,4,,,,,2,3,0,0
30/07/05,17h00,St Etienne,Ajaccio,0,0,D,0,0,D,,10,5,6,3,,,,,1,2,0,0
30/07/05,17h00,Strasbourg,Auxerre,0,0,D,0,0,D,,15,5,3,0,,,,,1,0,1,1
31/07/05,21h00,Le Mans,Lyon,1,2,A,0,1,A,,11,6,4,3,,,,,1,2,0,0
06/08/05,21h00,Ajaccio,Lille,3,3,D,2,2,D,,17,10,6,6,,,,,1,3,0,0
06/08/05,17h00,Bordeaux,Nancy,1,0,H,1,0,H,,7,9,6,4,,,,,2,2,0,0
06/08/05,19h00,Lens,Marseille,2,0,H,1,0,H,,15,3,7,2,,,,,2,3,0,0
06/08/05,17h00,Metz,Le Mans,0,0,D,0,0,D,,9,14,6,8,,,,,1,2,0,0
06/08/05,19h00,Monaco,Auxerre,0,2,A,0,1,A,,10,11,3,5,,,,,2,2,1,0
06/08/05,21h00,Sochaux,Paris SG,0,1,A,0,0,D,,11,6,7,3,,,,,3,2,0,0
06/08/05,19h00,Toulouse,Nice,0,2,A,0,2,A,,8,7,2,4,,,,,1,2,0,0
06/08/05,21h00,Troyes,St Etienne,0,0,D,0,0,D,,8,13,4,3,,,,,1,2,0,0
07/08/05,19h00,Lyon,Strasbourg,1,0,H,1,0,H,,6,6,3,3,,,,,2,1,0,0
07/08/05,21h00,Rennes,Nantes,0,3,A,0,1,A,,10,11,6,8,,,,,1,1,1,0
13/08/05,21h00,Auxerre,Bordeaux,1,0,H,1,0,H,,12,7,7,3,,,,,0,0,0,0
13/08/05,17h00,Le Mans,Rennes,4,0,H,2,0,H,,17,8,9,1,,,,,2,3,0,1
13/08/05,19h00,Lille,Troyes,1,2,A,0,2,A,,12,8,6,5,,,,,2,3,0,0
13/08/05,19h00,Nancy,Lens,1,2,A,0,2,A,,8,10,4,6,,,,,1,1,0,0
13/08/05,21h00,Nantes,Ajaccio,0,2,A,0,0,D,,10,13,3,4,,,,,0,1,0,0
13/08/05,21h00,Nice,Sochaux,1,2,A,1,0,H,,8,7,1,6,,,,,3,3,1,2
13/08/05,19h00,Paris SG,Toulouse,2,0,H,1,0,H,,16,6,9,1,,,,,3,2,0,1
13/08/05,17h00,St Etienne,Metz,2,0,H,2,0,H,,10,8,4,4,,,,,0,2,0,0
14/08/05,19h00,Marseille,Lyon,1,1,D,1,1,D,,11,7,3,3,,,,,2,1,0,0
14/08/05,21h00,Strasbourg,Monaco,1,2,A,0,0,D,,12,14,4,6,,,,,2,3,0,0
