Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
07/08/98,19h00,Le Havre,Metz,0,0,D,0,0,D,,,,,,,,,,,,,
07/08/98,17h00,Lorient,Monaco,1,2,A,1,0,H,,,,,,,,,,,,,
08/08/98,17h00,Bastia,Montpellier,2,2,D,1,1,D,,,,,,,,,,,,,
08/08/98,19h00,Bordeaux,Paris SG,3,1,H,0,0,D,,,,,,,,,,,,,
08/08/98,17h00,Marseille,Nantes,2,0,H,0,0,D,,,,,,,,,,,,,
08/08/98,21h00,Nancy,Sochaux,1,1,D,0,0,D,,,,,,,,,,,,,
08/08/98,17h00,Rennes,Auxerre,1,0,H,1,0,H,,,,,,,,,,,,,
08/08/98,17h00,Strasbourg,Lyon,0,0,D,0,0,D,,,,,,,,,,,,,
08/08/98,17h00,Toulouse,Lens,3,2,H,1,1,D,,,,,,,,,,,,,
14/08/98,19h00,Lens,Lorient,1,1,D,1,0,H,,,,,,,,,,,,,
14/08/98,17h00,Lyon,Toulouse,6,1,H,1,0,H,,,,,,,,,,,,,
15/08/98,21h00,Auxerre,Nancy,3,2,H,2,0,H,,,,,,,,,,,,,
15/08/98,19h00,Le Havre,Bordeaux,2,3,A,0,2,A,,,,,,,,,,,,,
15/08/98,17h00,Metz,Marseille,0,1,A,0,1,A,,,,,,,,,,,,,
15/08/98,17h00,Monaco,Sochaux,4,1,H,2,1,H,,,,,,,,,,,,,
15/08/98,19h00,Montpellier,Rennes,3,1,H,2,0,H,,,,,,,,,,,,,
15/08/98,19h00,Nantes,Strasbourg,1,0,H,1,0,H,,,,,,,,,,,,,
15/08/98,17h00,Paris SG,Bastia,2,0,H,1,0,H,,,,,,,,,,,,,
22/08/98,21h00,Bastia,Metz,3,0,H,1,0,H,,,,,,,,,,,,,
22/08/98,17h00,Bordeaux,Auxerre,1,0,H,1,0,H,,,,,,,,,,,,,
22/08/98,19h00,Lorient,Lyon,0,1,A,0,0,D,,,,,,,,,,,,,
22/08/98,19h00,Marseille,Montpellier,5,4,H,0,4,A,,,,,,,,,,,,,
22/08/98,21h00,Nancy,Nantes,1,0,H,0,0,D,,,,,,,,,,,,,
22/08/98,19h00,Rennes,Le Havre,2,1,H,0,1,A,,,,,,,,,,,,,
22/08/98,17h00,Sochaux,Lens,0,4,A,0,0,D,,,,,,,,,,,,,
22/08/98,19h00,Strasbourg,Paris SG,0,1,A,0,0,D,,,,,,,,,,,,,
22/08/98,19h00,Toulouse,Monaco,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/98,19h00,Le Havre,Marseille,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/98,19h00,Lens,Nancy,2,1,H,1,1,D,,,,,,,,,,,,,
