Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
28/07/94,17h00,Bordeaux,Nice,1,0,H,,,,,,,,,,,,,,,,
29/07/94,19h00,Cannes,Bastia,0,0,D,,,,,,,,,,,,,,,,
29/07/94,21h00,Le Havre,Paris SG,0,0,D,,,,,,,,,,,,,,,,
29/07/94,21h00,Lens,Lille,1,1,D,,,,,,,,,,,,,,,,
29/07/94,21h00,Monaco,Metz,0,1,A,,,,,,,,,,,,,,,,
29/07/94,17h00,Montpellier,Martigues,0,1,A,,,,,,,,,,,,,,,,
29/07/94,21h00,Nantes,Lyon,1,1,D,,,,,,,,,,,,,,,,
29/07/94,19h00,Sochaux,Caen,2,0,H,,,,,,,,,,,,,,,,
29/07/94,17h00,St Etienne,Rennes,1,1,D,,,,,,,,,,,,,,,,
29/07/94,19h00,Strasbourg,Auxerre,1,1,D,,,,,,,,,,,,,,,,
01/08/94,19h00,Auxerre,Nantes,1,2,A,,,,,,,,,,,,,,,,
02/08/94,19h00,Caen,Cannes,0,1,A,,,,,,,,,,,,,,,,
02/08/94,19h00,Lille,Strasbourg,1,0,H,,,,,,,,,,,,,,,,
02/08/94,17h00,Lyon,Monaco,3,1,H,,,,,,,,,,,,,,,,
02/08/94,19h00,Martigues,St Etienne,1,1,D,,,,,,,,,,,,,,,,
02/08/94,19h00,Metz,Bastia,1,2,A,,,,,,,,,,,,,,,,
02/08/94,21h00,Montpellier,Bordeaux,0,1,A,,,,,,,,,,,,,,,,
02/08/94,17h00,Nice,Sochaux,1,0,H,,,,,,,,,,,,,,,,
02/08/94,21h00,Paris SG,Lens,1,0,H,,,,,,,,,,,,,,,,
02/08/94,19h00,Rennes,Le Havre,0,0,D,,,,,,,,,,,,,,,,
05/08/94,17h00,Bordeaux,Martigues,1,1,D,,,,,,,,,,,,,,,,
05/08/94,17h00,Cannes,Metz,1,0,H,,,,,,,,,,,,,,,,
05/08/94,17h00,Le Havre,Nice,1,1,D,,,,,,,,,,,,,,,,
05/08/94,19h00,Lens,Rennes,5,0,H,,,,,,,,,,,,,,,,
05/08/94,19h00,Monaco,Auxerre,0,0,D,,,,,,,,,,,,,,,,
05/08/94,19h00,Nantes,Caen,2,1,H,,,,,,,,,,,,,,,,
05/08/94,17h00,Sochaux,Lille,3,0,H,,,,,,,,,,,,,,,,
05/08/94,21h00,St Etienne,Montpellier,4,0,H,,,,,,,,,,,,,,,,
05/08/94,17h00,Strasbourg,Paris SG,2,0,H,,,,,,,,,,,,,,,,
06/08/94,21h00,Bastia,Lyon,0,1,A,,,,,,,,,,,,,,,,
12/08/94,21h00,Caen,Monaco,0,1,A,,,,,,,,,,,,,,,,
13/08/94,19h00,Auxerre,Bastia,2,1,H,,,,,,,,,,,,,,,,
13/08/94,19h00,Lille,Nantes,1,2,A,,,,,,,,,,,,,,,,
13/08/94,17h00,Lyon,Metz,1,0,H,,,,,,,,,,,,,,,,
13/08/94,21h00,Martigues,Le Havre,2,1,H,,,,,,,,,,,,,,,,
13/08/94,21h00,Montpellier,Lens,1,2,A,,,,,,,,,,,,,,,,
13/08/94,19h00,Nice,Cannes,2,1,H,,,,,,,,,,,,,,,,
13/08/94,21h00,Paris SG,Sochaux,1,1,D,,,,,,,,,,,,,,,,
13/08/94,19h00,Rennes,Bordeaux,2,0,H,,,,,,,,,,,,,,,,
13/08/94,19h00,St Etienne,Strasbourg,2,0,H,,,,,,,,,,,,,,,,
19/08/94,17h00,Nantes,Paris SG,1,0,H,,,,,,,,,,,,,,,,
20/08/94,21h00,Bastia,Caen,1,0,H,,,,,,,,,,,,,,,,
20/08/94,21h00,Bordeaux,St Etienne,2,1,H,,,,,,,,,,,,,,,,
20/08/94,21h00,Cannes,Lyon,5,1,H,,,,,,,,,,,,,,,,
20/08/94,17h00,Le Havre,Montpellier,1,2,A,,,,,,,,,,,,,,,,
20/08/94,19h00,Lens,Martigues,2,1,H,,,,,,,,,,,,,,,,
20/08/94,19h00,Metz,Auxerre,1,1,D,,,,,,,,,,,,,,,,
20/08/94,17h00,Monaco,Lille,2,0,H,,,,,,,,,,,,,,,,
20/08/94,21h00,Sochaux,Rennes,1,3,A,,,,,,,,,,,,,,,,
20/08/94,21h00,Strasbourg,Nice,3,2,H,,,,,,,,,,,,,,,,
26/08/94,21h00,Rennes,Strasbourg,1,1,D,,,,,,,,,,,,,,,,
27/08/94,21h00,Auxerre,Lyon,0,0,D,,,,,,,,,,,,,,,,
27/08/94,17h00,Bordeaux,Cannes,0,2,A,,,,,,,,,,,,,,,,
27/08/94,19h00,Caen,Metz,2,0,H,,,,,,,,,,,,,,,,
27/08/94,19h00,Lille,Bastia,3,0,H,,,,,,,,,,,,,,,,
27/08/94,19h00,Martigues,Sochaux,2,0,H,,,,,,,,,,,,,,,,
27/08/94,17h00,Montpellier,Nantes,2,2,D,,,,,,,,,,,,,,,,
27/08/94,17h00,Nice,Lens,1,1,D,,,,,,,,,,,,,,,,
27/08/94,21h00,Paris SG,Monaco,1,0,H,,,,,,,,,,,,,,,,
27/08/94,21h00,St Etienne,Le Havre,4,1,H,,,,,,,,,,,,,,,,
30/08/94,17h00,Cannes,Auxerre,3,1,H,,,,,,,,,,,,,,,,
31/08/94,19h00,Bastia,Paris SG,1,2,A,,,,,,,,,,,,,,,,
31/08/94,19h00,Le Havre,Bordeaux,1,1,D,,,,,,,,,,,,,,,,
31/08/94,19h00,Lens,St Etienne,0,0,D,,,,,,,,,,,,,,,,
31/08/94,21h00,Lyon,Caen,1,0,H,,,,,,,,,,,,,,,,
31/08/94,21h00,Metz,Lille,1,1,D,,,,,,,,,,,,,,,,
31/08/94,21h00,Monaco,Nice,0,2,A,,,,,,,,,,,,,,,,
31/08/94,17h00,Nantes,Rennes,2,0,H,,,,,,,,,,,,,,,,
31/08/94,21h00,Sochaux,Montpellier,2,0,H,,,,,,,,,,,,,,,,
31/08/94,17h00,Strasbourg,Martigues,5,0,H,,,,,,,,,,,,,,,,
09/09/94,17h00,Rennes,Cannes,3,1,H,,,,,,,,,,,,,,,,
10/09/94,19h00,Bordeaux,Lens,1,2,A,,,,,,,,,,,,,,,,
10/09/94,17h00,Caen,Auxerre,1,5,A,,,,,,,,,,,,,,,,
10/09/94,19h00,Le Havre,Monaco,1,0,H,,,,,,,,,,,,,,,,
10/09/94,19h00,Lille,Lyon,1,4,A,,,,,,,,,,,,,,,,
