Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
06/08/04,19h00,Nice,Lyon,0,1,A,0,0,D,,,,,,,,,,,,,
07/08/04,19h00,Bastia,Strasbourg,2,1,H,1,0,H,,,,,,,,,,,,,
07/08/04,21h00,Caen,Istres,1,1,D,1,1,D,,,,,,,,,,,,,
07/08/04,17h00,Lille,Auxerre,2,0,H,1,0,H,,,,,,,,,,,,,
07/08/04,17h00,Marseille,Bordeaux,1,0,H,0,0,D,,,,,,,,,,,,,
07/08/04,19h00,Metz,Nantes,1,0,H,0,0,D,,,,,,,,,,,,,
07/08/04,19h00,Rennes,Paris SG,2,1,H,2,1,H,,,,,,,,,,,,,
07/08/04,17h00,Sochaux,Ajaccio,1,0,H,1,0,H,,,,,,,,,,,,,
07/08/04,21h00,St Etienne,Monaco,0,1,A,0,1,A,,,,,,,,,,,,,
07/08/04,21h00,Toulouse,Lens,0,0,D,0,0,D,,,,,,,,,,,,,
14/08/04,17h00,Ajaccio,Metz,1,2,A,0,1,A,,,,,,,,,,,,,
14/08/04,17h00,Auxerre,Rennes,3,1,H,0,0,D,,,,,,,,,,,,,
14/08/04,17h00,Bordeaux,Nice,5,1,H,2,0,H,,,,,,,,,,,,,
14/08/04,17h00,Lens,St Etienne,3,0,H,2,0,H,,,,,,,,,,,,,
14/08/04,19h00,Lyon,Sochaux,1,1,D,0,1,A,,,,,,,,,,,,,
14/08/04,17h00,Monaco,Istres,2,1,H,2,0,H,,,,,,,,,,,,,
14/08/04,17h00,Nantes,Bastia,1,1,D,0,0,D,,,,,,,,,,,,,
14/08/04,21h00,Paris SG,Caen,2,2,D,1,1,D,,,,,,,,,,,,,
14/08/04,21h00,Strasbourg,Toulouse,1,4,A,0,3,A,,,,,,,,,,,,,
15/08/04,19h00,Marseille,Lille,3,0,H,1,0,H,,,,,,,,,,,,,
21/08/04,21h00,Bastia,Ajaccio,1,0,H,0,0,D,,,,,,,,,,,,,
21/08/04,19h00,Caen,Monaco,1,0,H,1,0,H,,,,,,,,,,,,,
21/08/04,17h00,Istres,Lens,0,2,A,0,1,A,,,,,,,,,,,,,
21/08/04,17h00,Lille,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
21/08/04,19h00,Nice,Marseille,1,1,D,0,0,D,,,,,,,,,,,,,
21/08/04,21h00,Rennes,Nantes,1,0,H,1,0,H,,,,,,,,,,,,,
21/08/04,21h00,Sochaux,Auxerre,1,2,A,1,1,D,,,,,,,,,,,,,
21/08/04,17h00,St Etienne,Strasbourg,1,1,D,1,0,H,,,,,,,,,,,,,
21/08/04,17h00,Toulouse,Paris SG,2,1,H,0,0,D,,,,,,,,,,,,,
22/08/04,21h00,Metz,Lyon,1,1,D,1,0,H,,,,,,,,,,,,,
27/08/04,19h00,Nice,Bastia,1,1,D,1,0,H,,,,,,,,,,,,,
28/08/04,21h00,Ajaccio,Rennes,1,1,D,1,1,D,,,,,,,,,,,,,
28/08/04,19h00,Auxerre,Caen,1,0,H,0,0,D,,,,,,,,,,,,,
28/08/04,21h00,Bordeaux,Sochaux,2,0,H,1,0,H,,,,,,,,,,,,,
28/08/04,17h00,Lens,Monaco,1,1,D,1,1,D,,,,,,,,,,,,,
28/08/04,21h00,Lyon,Lille,1,0,H,1,0,H,,,,,,,,,,,,,
28/08/04,19h00,Marseille,Metz,1,3,A,1,1,D,,,,,,,,,,,,,
28/08/04,21h00,Nantes,Toulouse,2,2,D,1,2,A,,,,,,,,,,,,,
28/08/04,21h00,Strasbourg,Istres,1,1,D,1,0,H,,,,,,,,,,,,,
29/08/04,17h00,Paris SG,St Etienne,2,2,D,0,0,D,,,,,,,,,,,,,
11/09/04,21h00,Bastia,Auxerre,1,0,H,1,0,H,,,,,,,,,,,,,
11/09/04,21h00,Caen,Lens,1,0,H,0,0,D,,,,,,,,,,,,,
11/09/04,17h00,Istres,Paris SG,1,1,D,1,0,H,,,,,,,,,,,,,
11/09/04,19h00,Lille,Nice,1,0,H,0,0,D,,,,,,,,,,,,,
11/09/04,17h00,Metz,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
11/09/04,17h00,Monaco,Strasbourg,3,1,H,1,1,D,,,,,,,,,,,,,
11/09/04,19h00,Rennes,Lyon,1,2,A,0,0,D,,,,,,,,,,,,,
11/09/04,19h00,St Etienne,Nantes,0,0,D,0,0,D,,,,,,,,,,,,,
11/09/04,19h00,Toulouse,Ajaccio,3,1,H,1,1,D,,,,,,,,,,,,,
12/09/04,19h00,Sochaux,Marseille,2,0,H,1,0,H,,,,,,,,,,,,,
18/09/04,17h00,Ajaccio,St Etienne,1,1,D,0,1,A,,,,,,,,,,,,,
18/09/04,19h00,Bordeaux,Rennes,0,0,D,0,0,D,,,,,,,,,,,,,
18/09/04,19h00,Lyon,Bastia,0,0,D,0,0,D,,,,,,,,,,,,,
18/09/04,17h00,Marseille,Toulouse,1,0,H,1,0,H,,,,,,,,,,,,,
18/09/04,21h00,Nantes,Istres,1,0,H,0,0,D,,,,,,,,,,,,,
18/09/04,17h00,Strasbourg,Lens,2,2,D,1,1,D,,,,,,,,,,,,,
19/09/04,21h00,Auxerre,Metz,4,0,H,3,0,H,,,,,,,,,,,,,
19/09/04,17h00,Lille,Caen,2,0,H,1,0,H,,,,,,,,,,,,,
19/09/04,17h00,Nice,Sochaux,2,1,H,1,1,D,,,,,,,,,,,,,
19/09/04,19h00,Paris SG,Monaco,0,1,A,0,0,D,,,,,,,,,,,,,
21/09/04,17h00,Toulouse,Lyon,0,2,A,0,0,D,,,,,,,,,,,,,
22/09/04,17h00,Bastia,Bordeaux,1,4,A,1,3,A,,,,,,,,,,,,,
22/09/04,19h00,Caen,Strasbourg,0,0,D,0,0,D,,,,,,,,,,,,,
22/09/04,21h00,Istres,Ajaccio,0,1,A,0,1,A,,,,,,,,,,,,,
22/09/04,21h00,Lens,Paris SG,2,2,D,0,1,A,,,,,,,,,,,,,
22/09/04,17h00,Metz,Nice,1,1,D,0,0,D,,,,,,,,,,,,,
22/09/04,21h00,Monaco,Nantes,2,1,H,0,1,A,,,,,,,,,,,,,
22/09/04,19h00,Rennes,Marseille,1,0,H,0,0,D,,,,,,,,,,,,,
22/09/04,17h00,Sochaux,Lille,0,2,A,0,0,D,,,,,,,,,,,,,
22/09/04,21h00,St Etienne,Auxerre,3,1,H,3,0,H,,,,,,,,,,,,,
25/09/04,21h00,Ajaccio,Caen,2,2,D,1,1,D,,,,,,,,,,,,,
25/09/04,19h00,Auxerre,Istres,0,0,D,0,0,D,,,,,,,,,,,,,
25/09/04,19h00,Bordeaux,Toulouse,1,1,D,0,0,D,,,,,,,,,,,,,
25/09/04,21h00,Lille,Metz,4,0,H,1,0,H,,,,,,,,,,,,,
25/09/04,21h00,Lyon,Monaco,0,0,D,0,0,D,,,,,,,,,,,,,
25/09/04,21h00,Marseille,Bastia,1,0,H,0,0,D,,,,,,,,,,,,,
25/09/04,19h00,Nice,Rennes,2,0,H,2,0,H,,,,,,,,,,,,,
25/09/04,17h00,Paris SG,Strasbourg,1,0,H,0,0,D,,,,,,,,,,,,,
25/09/04,17h00,Sochaux,St Etienne,2,1,H,1,1,D,,,,,,,,,,,,,
26/09/04,17h00,Nantes,Lens,1,0,H,0,0,D,,,,,,,,,,,,,
02/10/04,17h00,Bastia,Paris SG,1,2,A,1,2,A,,,,,,,,,,,,,
02/10/04,19h00,Caen,Bordeaux,1,1,D,1,0,H,,,,,,,,,,,,,
02/10/04,19h00,Istres,Marseille,0,2,A,0,1,A,,,,,,,,,,,,,
02/10/04,21h00,Lens,Ajaccio,1,1,D,1,1,D,,,,,,,,,,,,,
02/10/04,21h00,Monaco,Nice,3,4,A,2,0,H,,,,,,,,,,,,,
02/10/04,21h00,Strasbourg,Nantes,0,2,A,0,1,A,,,,,,,,,,,,,
03/10/04,19h00,Metz,Sochaux,0,0,D,0,0,D,,,,,,,,,,,,,
03/10/04,17h00,Rennes,Lille,0,1,A,0,0,D,,,,,,,,,,,,,
03/10/04,17h00,St Etienne,Lyon,2,3,A,0,1,A,,,,,,,,,,,,,
03/10/04,19h00,Toulouse,Auxerre,1,2,A,1,0,H,,,,,,,,,,,,,
15/10/04,19h00,Lyon,Caen,4,0,H,3,0,H,,,,,,,,,,,,,
16/10/04,21h00,Ajaccio,Strasbourg,2,2,D,0,1,A,,,,,,,,,,,,,
16/10/04,21h00,Auxerre,Lens,3,0,H,2,0,H,,,,,,,,,,,,,
16/10/04,19h00,Bordeaux,Istres,2,2,D,1,1,D,,,,,,,,,,,,,
16/10/04,19h00,Lille,Bastia,2,1,H,1,1,D,,,,,,,,,,,,,
16/10/04,21h00,Metz,Monaco,1,1,D,0,0,D,,,,,,,,,,,,,
16/10/04,19h00,Nantes,Paris SG,1,0,H,0,0,D,,,,,,,,,,,,,
16/10/04,19h00,Nice,Toulouse,1,0,H,1,0,H,,,,,,,,,,,,,
16/10/04,17h00,Sochaux,Rennes,3,0,H,1,0,H,,,,,,,,,,,,,
17/10/04,21h00,Marseille,St Etienne,1,1,D,0,1,A,,,,,,,,,,,,,
23/10/04,17h00,Caen,Nantes,2,1,H,1,1,D,,,,,,,,,,,,,
23/10/04,21h00,Istres,Lyon,0,0,D,0,0,D,,,,,,,,,,,,,
23/10/04,21h00,Paris SG,Ajaccio,1,0,H,1,0,H,,,,,,,,,,,,,
23/10/04,19h00,Rennes,Metz,3,1,H,2,1,H,,,,,,,,,,,,,
23/10/04,17h00,St Etienne,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
23/10/04,17h00,Strasbourg,Nice,3,1,H,1,0,H,,,,,,,,,,,,,
24/10/04,19h00,Bastia,Sochaux,1,1,D,1,1,D,,,,,,,,,,,,,
24/10/04,21h00,Lens,Marseille,0,0,D,0,0,D,,,,,,,,,,,,,
24/10/04,19h00,Monaco,Auxerre,0,0,D,0,0,D,,,,,,,,,,,,,
