Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
27/07/01,17h00,Bordeaux,Nantes,2,0,H,2,0,H,,,,,,,,,,,,,
28/07/01,17h00,Bastia,Sedan,1,1,D,0,0,D,,,,,,,,,,,,,
28/07/01,21h00,Lens,Lyon,2,0,H,2,0,H,,,,,,,,,,,,,
28/07/01,19h00,Lorient,Metz,1,0,H,0,0,D,,,,,,,,,,,,,
28/07/01,19h00,Monaco,Sochaux,0,1,A,0,0,D,,,,,,,,,,,,,
28/07/01,17h00,Montpellier,Marseille,1,1,D,0,1,A,,,,,,,,,,,,,
28/07/01,19h00,Paris SG,Lille,0,0,D,0,0,D,,,,,,,,,,,,,
28/07/01,19h00,Rennes,Auxerre,0,5,A,0,1,A,,,,,,,,,,,,,
28/07/01,19h00,Troyes,Guingamp,3,0,H,1,0,H,,,,,,,,,,,,,
03/08/01,17h00,Marseille,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
04/08/01,21h00,Auxerre,Paris SG,1,1,D,0,1,A,,,,,,,,,,,,,
04/08/01,21h00,Guingamp,Bastia,1,0,H,0,0,D,,,,,,,,,,,,,
04/08/01,19h00,Lille,Lorient,3,1,H,0,0,D,,,,,,,,,,,,,
04/08/01,21h00,Lyon,Sedan,2,0,H,1,0,H,,,,,,,,,,,,,
04/08/01,21h00,Metz,Troyes,2,1,H,2,1,H,,,,,,,,,,,,,
04/08/01,19h00,Monaco,Montpellier,0,0,D,0,0,D,,,,,,,,,,,,,
04/08/01,21h00,Nantes,Lens,1,2,A,0,1,A,,,,,,,,,,,,,
04/08/01,17h00,Sochaux,Rennes,4,3,H,3,2,H,,,,,,,,,,,,,
11/08/01,19h00,Bordeaux,Lille,0,0,D,0,0,D,,,,,,,,,,,,,
11/08/01,21h00,Lens,Marseille,2,0,H,0,0,D,,,,,,,,,,,,,
11/08/01,19h00,Montpellier,Metz,3,0,H,1,0,H,,,,,,,,,,,,,
11/08/01,17h00,Paris SG,Sochaux,1,0,H,0,0,D,,,,,,,,,,,,,
11/08/01,17h00,Rennes,Monaco,3,0,H,2,0,H,,,,,,,,,,,,,
11/08/01,19h00,Sedan,Guingamp,1,1,D,1,0,H,,,,,,,,,,,,,
11/08/01,19h00,Troyes,Nantes,0,0,D,0,0,D,,,,,,,,,,,,,
12/08/01,19h00,Bastia,Lyon,1,2,A,0,1,A,,,,,,,,,,,,,
12/08/01,17h00,Lorient,Auxerre,0,1,A,0,1,A,,,,,,,,,,,,,
18/08/01,21h00,Lille,Montpellier,2,1,H,0,0,D,,,,,,,,,,,,,
18/08/01,21h00,Lyon,Guingamp,3,0,H,1,0,H,,,,,,,,,,,,,
18/08/01,21h00,Marseille,Troyes,0,1,A,0,0,D,,,,,,,,,,,,,
18/08/01,19h00,Metz,Lens,0,1,A,0,1,A,,,,,,,,,,,,,
18/08/01,19h00,Monaco,Paris SG,2,2,D,2,1,H,,,,,,,,,,,,,
18/08/01,17h00,Nantes,Bastia,1,2,A,1,2,A,,,,,,,,,,,,,
18/08/01,21h00,Rennes,Bordeaux,1,0,H,0,0,D,,,,,,,,,,,,,
18/08/01,19h00,Sochaux,Lorient,2,2,D,2,0,H,,,,,,,,,,,,,
19/08/01,21h00,Auxerre,Sedan,2,1,H,1,0,H,,,,,,,,,,,,,
25/08/01,21h00,Bastia,Marseille,1,0,H,1,0,H,,,,,,,,,,,,,
25/08/01,21h00,Bordeaux,Auxerre,1,1,D,1,0,H,,,,,,,,,,,,,
25/08/01,21h00,Guingamp,Nantes,1,0,H,1,0,H,,,,,,,,,,,,,
25/08/01,21h00,Lorient,Monaco,2,0,H,2,0,H,,,,,,,,,,,,,
25/08/01,19h00,Montpellier,Sochaux,0,0,D,0,0,D,,,,,,,,,,,,,
25/08/01,19h00,Paris SG,Rennes,3,0,H,0,0,D,,,,,,,,,,,,,
25/08/01,17h00,Sedan,Metz,2,0,H,0,0,D,,,,,,,,,,,,,
