Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
08/08/14,19h00,Reims,Paris SG,2,2,D,2,1,H,,9,16,3,6,15,16,1,5,0,2,0,0
09/08/14,21h00,Bastia,Marseille,3,3,D,1,2,A,,13,9,4,4,25,21,1,4,3,1,0,0
09/08/14,21h00,Evian Thonon Gaillard,Caen,0,3,A,0,3,A,,10,12,2,7,12,9,5,6,1,1,0,0
09/08/14,21h00,Guingamp,St Etienne,0,2,A,0,1,A,,6,7,3,2,9,19,4,5,3,4,0,0
09/08/14,17h00,Lille,Metz,0,0,D,0,0,D,,14,2,3,1,9,23,8,3,0,1,0,0
09/08/14,21h00,Montpellier,Bordeaux,0,1,A,0,1,A,,15,7,3,3,15,21,5,1,2,2,0,0
09/08/14,19h00,Nantes,Lens,1,0,H,0,0,D,,14,5,4,2,8,7,3,2,0,1,0,0
09/08/14,21h00,Nice,Toulouse,3,2,H,1,2,A,,22,11,8,3,10,9,12,7,0,1,0,0
10/08/14,17h00,Lyon,Rennes,2,0,H,0,0,D,,19,7,6,1,19,13,5,1,2,1,0,0
10/08/14,21h00,Monaco,Lorient,1,2,A,0,1,A,,12,9,7,3,11,19,10,4,3,2,1,0
15/08/14,19h00,Caen,Lille,0,1,A,0,0,D,,11,8,3,1,10,4,3,9,2,2,1,0
16/08/14,17h00,Lens,Guingamp,0,1,A,0,0,D,,14,10,4,4,14,5,7,2,4,1,0,0
16/08/14,19h00,Lorient,Nice,0,0,D,0,0,D,,13,9,6,2,14,10,8,2,1,1,0,0
16/08/14,19h00,Metz,Nantes,1,1,D,1,1,D,,12,6,5,2,12,17,4,7,2,1,0,0
16/08/14,17h00,Paris SG,Bastia,2,0,H,1,0,H,,15,5,5,1,9,15,4,4,1,3,0,0
16/08/14,19h00,Rennes,Evian Thonon Gaillard,6,2,H,3,1,H,,9,9,7,3,4,12,6,1,0,1,0,0
16/08/14,17h00,Toulouse,Lyon,2,1,H,2,0,H,,10,18,6,3,11,12,6,4,3,1,0,0
17/08/14,21h00,Bordeaux,Monaco,4,1,H,0,1,A,,9,9,5,3,12,21,3,4,1,3,0,0
17/08/14,17h00,Marseille,Montpellier,0,2,A,0,1,A,,22,10,5,3,18,17,6,1,1,0,0,0
17/08/14,17h00,St Etienne,Reims,3,1,H,0,1,A,,19,7,9,2,8,11,6,3,2,2,0,0
22/08/14,21h00,Evian Thonon Gaillard,Paris SG,0,0,D,0,0,D,,9,7,2,3,18,7,5,0,3,2,0,1
23/08/14,17h00,Bastia,Toulouse,1,0,H,1,0,H,,8,14,3,3,13,19,3,0,3,1,0,0
23/08/14,17h00,Guingamp,Marseille,0,1,A,0,0,D,,4,16,2,3,16,14,4,6,1,3,0,0
23/08/14,19h00,Lille,Lorient,2,0,H,0,0,D,,13,7,6,1,12,8,2,3,0,1,0,0
23/08/14,17h00,Montpellier,Metz,2,0,H,1,0,H,,12,12,5,3,13,19,5,5,0,2,0,0
23/08/14,17h00,Nice,Bordeaux,1,3,A,1,1,D,,11,12,2,7,12,21,7,1,2,4,0,1
23/08/14,17h00,Reims,Caen,0,2,A,0,0,D,,12,16,4,6,4,12,5,3,1,0,0,0
24/08/14,17h00,Lyon,Lens,0,1,A,0,1,A,,16,7,4,2,19,17,5,1,1,3,0,0
24/08/14,17h00,Nantes,Monaco,0,1,A,0,1,A,,15,6,5,2,12,10,5,9,0,2,0,0
24/08/14,19h00,St Etienne,Rennes,0,0,D,0,0,D,,11,5,2,0,14,21,8,3,2,3,0,0
29/08/14,17h00,Marseille,Nice,4,0,H,2,0,H,,20,8,8,3,12,16,11,4,1,2,0,0
30/08/14,19h00,Caen,Rennes,0,1,A,0,0,D,,13,10,4,1,8,19,6,1,0,2,1,0
30/08/14,17h00,Lens,Reims,4,2,H,1,1,D,,17,10,6,2,14,14,4,7,2,2,0,1
30/08/14,21h00,Lorient,Guingamp,4,0,H,0,0,D,,11,8,6,2,7,9,7,8,2,1,0,0
30/08/14,19h00,Monaco,Lille,1,1,D,0,1,A,,13,4,2,2,11,18,7,2,1,3,0,0
