Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
01/08/97,17h00,Bordeaux,Monaco,1,0,H,,,,,,,,,,,,,,,,
01/08/97,19h00,Toulouse,Rennes,1,0,H,,,,,,,,,,,,,,,,
02/08/97,21h00,Guingamp,Cannes,3,1,H,,,,,,,,,,,,,,,,
02/08/97,17h00,Lens,Auxerre,3,0,H,,,,,,,,,,,,,,,,
02/08/97,17h00,Lyon,Metz,0,1,A,,,,,,,,,,,,,,,,
02/08/97,19h00,Marseille,Le Havre,3,1,H,,,,,,,,,,,,,,,,
02/08/97,19h00,Montpellier,Strasbourg,1,1,D,,,,,,,,,,,,,,,,
02/08/97,19h00,Nantes,Bastia,0,1,A,,,,,,,,,,,,,,,,
02/08/97,19h00,Paris SG,Chateauroux,2,0,H,,,,,,,,,,,,,,,,
08/08/97,17h00,Auxerre,Paris SG,2,3,A,2,0,H,,,,,,,,,,,,,
08/08/97,19h00,Rennes,Lyon,0,3,A,,,,,,,,,,,,,,,,
09/08/97,17h00,Bastia,Guingamp,1,0,H,0,0,D,,,,,,,,,,,,,
09/08/97,19h00,Cannes,Toulouse,0,1,A,,,,,,,,,,,,,,,,
09/08/97,21h00,Le Havre,Montpellier,4,0,H,,,,,,,,,,,,,,,,
09/08/97,17h00,Marseille,Nantes,1,0,H,1,0,H,,,,,,,,,,,,,
09/08/97,21h00,Metz,Bordeaux,4,1,H,1,0,H,,,,,,,,,,,,,
09/08/97,21h00,Monaco,Chateauroux,2,2,D,1,0,H,,,,,,,,,,,,,
09/08/97,19h00,Strasbourg,Lens,2,1,H,0,0,D,,,,,,,,,,,,,
15/08/97,21h00,Chateauroux,Metz,1,2,A,,,,,,,,,,,,,,,,
15/08/97,21h00,Lens,Le Havre,0,0,D,0,0,D,,,,,,,,,,,,,
16/08/97,17h00,Bordeaux,Rennes,2,2,D,,,,,,,,,,,,,,,,
16/08/97,17h00,Guingamp,Strasbourg,0,0,D,0,0,D,,,,,,,,,,,,,
16/08/97,19h00,Lyon,Monaco,0,3,A,,,,,,,,,,,,,,,,
16/08/97,19h00,Montpellier,Marseille,0,0,D,0,0,D,,,,,,,,,,,,,
16/08/97,17h00,Nantes,Auxerre,0,2,A,,,,,,,,,,,,,,,,
16/08/97,19h00,Paris SG,Cannes,3,1,H,,,,,,,,,,,,,,,,
16/08/97,19h00,Toulouse,Bastia,1,1,D,,,,,,,,,,,,,,,,
21/08/97,17h00,Cannes,Bordeaux,0,2,A,,,,,,,,,,,,,,,,
21/08/97,21h00,Strasbourg,Nantes,1,2,A,,,,,,,,,,,,,,,,
22/08/97,19h00,Auxerre,Guingamp,1,0,H,,,,,,,,,,,,,,,,
22/08/97,21h00,Bastia,Chateauroux,1,1,D,,,,,,,,,,,,,,,,
22/08/97,17h00,Le Havre,Lyon,1,3,A,,,,,,,,,,,,,,,,
22/08/97,17h00,Marseille,Lens,2,3,A,,,,,,,,,,,,,,,,
22/08/97,21h00,Metz,Paris SG,2,1,H,,,,,,,,,,,,,,,,
22/08/97,21h00,Montpellier,Toulouse,4,0,H,,,,,,,,,,,,,,,,
22/08/97,19h00,Rennes,Monaco,2,1,H,,,,,,,,,,,,,,,,
29/08/97,17h00,Guingamp,Marseille,1,1,D,0,1,A,,,,,,,,,,,,,
29/08/97,21h00,Monaco,Metz,1,2,A,0,1,A,,,,,,,,,,,,,
30/08/97,17h00,Bordeaux,Auxerre,3,2,H,1,2,A,,,,,,,,,,,,,
30/08/97,19h00,Chateauroux,Cannes,1,2,A,,,,,,,,,,,,,,,,
30/08/97,19h00,Lens,Montpellier,0,0,D,0,0,D,,,,,,,,,,,,,
30/08/97,21h00,Lyon,Bastia,0,2,A,0,2,A,,,,,,,,,,,,,
30/08/97,21h00,Nantes,Le Havre,2,0,H,2,0,H,,,,,,,,,,,,,
30/08/97,17h00,Paris SG,Rennes,4,1,H,1,0,H,,,,,,,,,,,,,
30/08/97,21h00,Toulouse,Strasbourg,1,1,D,,,,,,,,,,,,,,,,
04/09/97,21h00,Le Havre,Toulouse,1,1,D,1,0,H,,,,,,,,,,,,,
04/09/97,19h00,Marseille,Lyon,1,0,H,0,0,D,,,,,,,,,,,,,
05/09/97,17h00,Auxerre,Chateauroux,5,0,H,2,0,H,,,,,,,,,,,,,
05/09/97,19h00,Bastia,Bordeaux,4,1,H,2,1,H,,,,,,,,,,,,,
05/09/97,19h00,Cannes,Monaco,1,2,A,0,0,D,,,,,,,,,,,,,
05/09/97,19h00,Lens,Nantes,0,0,D,0,0,D,,,,,,,,,,,,,
05/09/97,19h00,Montpellier,Guingamp,2,3,A,2,2,D,,,,,,,,,,,,,
05/09/97,17h00,Rennes,Metz,2,2,D,2,1,H,,,,,,,,,,,,,
05/09/97,17h00,Strasbourg,Paris SG,0,3,A,0,1,A,,,,,,,,,,,,,
11/09/97,19h00,Chateauroux,Rennes,1,0,H,,,,,,,,,,,,,,,,
11/09/97,19h00,Guingamp,Lens,2,1,H,,,,,,,,,,,,,,,,
12/09/97,19h00,Bordeaux,Le Havre,2,1,H,0,1,A,,,,,,,,,,,,,
12/09/97,19h00,Lyon,Strasbourg,3,1,H,1,1,D,,,,,,,,,,,,,
12/09/97,17h00,Metz,Cannes,2,0,H,0,0,D,,,,,,,,,,,,,
12/09/97,21h00,Monaco,Marseille,2,0,H,0,0,D,,,,,,,,,,,,,
12/09/97,19h00,Nantes,Montpellier,1,1,D,,,,,,,,,,,,,,,,
12/09/97,19h00,Paris SG,Bastia,2,0,H,1,0,H,,,,,,,,,,,,,
12/09/97,21h00,Toulouse,Auxerre,2,1,H,1,1,D,,,,,,,,,,,,,
20/09/97,19h00,Auxerre,Lyon,1,2,A,1,1,D,,,,,,,,,,,,,
20/09/97,19h00,Cannes,Rennes,1,1,D,0,0,D,,,,,,,,,,,,,
20/09/97,17h00,Guingamp,Nantes,1,0,H,0,0,D,,,,,,,,,,,,,
20/09/97,19h00,Le Havre,Paris SG,1,1,D,1,1,D,,,,,,,,,,,,,
20/09/97,17h00,Lens,Toulouse,2,0,H,1,0,H,,,,,,,,,,,,,
20/09/97,17h00,Marseille,Chateauroux,2,0,H,1,0,H,,,,,,,,,,,,,
20/09/97,19h00,Strasbourg,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,
21/09/97,19h00,Bastia,Metz,0,0,D,0,0,D,,,,,,,,,,,,,
21/09/97,21h00,Montpellier,Monaco,0,2,A,0,1,A,,,,,,,,,,,,,
25/09/97,19h00,Bordeaux,Marseille,2,0,H,1,0,H,,,,,,,,,,,,,
25/09/97,21h00,Lyon,Lens,1,3,A,0,2,A,,,,,,,,,,,,,
26/09/97,21h00,Chateauroux,Le Havre,2,1,H,,,,,,,,,,,,,,,,
26/09/97,19h00,Metz,Auxerre,3,0,H,2,0,H,,,,,,,,,,,,,
26/09/97,17h00,Monaco,Strasbourg,3,2,H,1,1,D,,,,,,,,,,,,,
26/09/97,17h00,Nantes,Cannes,1,2,A,0,1,A,,,,,,,,,,,,,
26/09/97,21h00,Paris SG,Montpellier,1,1,D,1,0,H,,,,,,,,,,,,,
26/09/97,21h00,Rennes,Bastia,2,0,H,1,0,H,,,,,,,,,,,,,
26/09/97,19h00,Toulouse,Guingamp,3,0,H,,,,,,,,,,,,,,,,
04/10/97,19h00,Auxerre,Rennes,4,0,H,2,0,H,,,,,,,,,,,,,
04/10/97,17h00,Bastia,Cannes,5,1,H,3,1,H,,,,,,,,,,,,,
04/10/97,19h00,Guingamp,Lyon,0,1,A,0,1,A,,,,,,,,,,,,,
04/10/97,21h00,Le Havre,Monaco,1,1,D,0,0,D,,,,,,,,,,,,,
04/10/97,21h00,Lens,Chateauroux,1,0,H,1,0,H,,,,,,,,,,,,,
04/10/97,19h00,Marseille,Toulouse,2,0,H,1,0,H,,,,,,,,,,,,,
04/10/97,19h00,Montpellier,Bordeaux,0,1,A,0,0,D,,,,,,,,,,,,,
05/10/97,21h00,Nantes,Paris SG,0,0,D,0,0,D,,,,,,,,,,,,,
05/10/97,21h00,Strasbourg,Metz,2,0,H,0,0,D,,,,,,,,,,,,,
07/10/97,17h00,Cannes,Auxerre,2,3,A,1,2,A,,,,,,,,,,,,,
07/10/97,19h00,Monaco,Bastia,1,0,H,0,0,D,,,,,,,,,,,,,
08/10/97,17h00,Bordeaux,Lens,3,0,H,2,0,H,,,,,,,,,,,,,
08/10/97,19h00,Chateauroux,Strasbourg,2,0,H,1,0,H,,,,,,,,,,,,,
08/10/97,19h00,Lyon,Montpellier,1,2,A,0,0,D,,,,,,,,,,,,,
08/10/97,19h00,Metz,Le Havre,2,0,H,0,0,D,,,,,,,,,,,,,
08/10/97,21h00,Paris SG,Guingamp,4,2,H,1,2,A,,,,,,,,,,,,,
08/10/97,21h00,Rennes,Marseille,0,2,A,0,1,A,,,,,,,,,,,,,
08/10/97,19h00,Toulouse,Nantes,1,0,H,1,0,H,,,,,,,,,,,,,
16/10/97,17h00,Guingamp,Bordeaux,0,1,A,0,0,D,,,,,,,,,,,,,
16/10/97,17h00,Marseille,Metz,2,0,H,2,0,H,,,,,,,,,,,,,
17/10/97,17h00,Auxerre,Bastia,2,0,H,2,0,H,,,,,,,,,,,,,
17/10/97,17h00,Le Havre,Rennes,1,1,D,1,1,D,,,,,,,,,,,,,
17/10/97,21h00,Lens,Monaco,1,0,H,0,0,D,,,,,,,,,,,,,
17/10/97,21h00,Montpellier,Chateauroux,1,0,H,1,0,H,,,,,,,,,,,,,
17/10/97,17h00,Nantes,Lyon,3,2,H,0,1,A,,,,,,,,,,,,,
17/10/97,17h00,Strasbourg,Cannes,2,0,H,0,0,D,,,,,,,,,,,,,
17/10/97,17h00,Toulouse,Paris SG,0,2,A,0,1,A,,,,,,,,,,,,,
25/10/97,21h00,Bastia,Marseille,1,1,D,1,0,H,,,,,,,,,,,,,
25/10/97,19h00,Cannes,Le Havre,1,1,D,0,0,D,,,,,,,,,,,,,
25/10/97,17h00,Chateauroux,Guingamp,2,2,D,0,0,D,,,,,,,,,,,,,
25/10/97,17h00,Lyon,Toulouse,0,0,D,0,0,D,,,,,,,,,,,,,
25/10/97,21h00,Metz,Montpellier,0,1,A,0,0,D,,,,,,,,,,,,,
25/10/97,21h00,Paris SG,Lens,2,0,H,1,0,H,,,,,,,,,,,,,
25/10/97,17h00,Rennes,Strasbourg,3,1,H,3,0,H,,,,,,,,,,,,,
26/10/97,17h00,Bordeaux,Nantes,1,1,D,1,0,H,,,,,,,,,,,,,
