Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
04/08/06,17h00,Nantes,Lyon,1,3,A,1,1,D,,10,13,4,6,,,7,2,2,2,0,0
05/08/06,21h00,Auxerre,Valenciennes,1,1,D,0,1,A,,14,13,6,5,,,4,3,5,4,1,0
05/08/06,19h00,Bordeaux,Toulouse,2,0,H,0,0,D,,14,3,7,1,,,6,4,1,1,0,0
05/08/06,19h00,Le Mans,Nice,1,0,H,1,0,H,,12,8,4,3,,,10,2,1,3,0,0
05/08/06,21h00,Lens,Troyes,1,0,H,1,0,H,,11,5,3,1,,,4,1,5,3,0,0
05/08/06,19h00,Nancy,Monaco,1,0,H,0,0,D,,11,5,3,1,,,3,1,4,3,0,1
05/08/06,17h00,Paris SG,Lorient,2,3,A,2,1,H,,11,8,8,5,,,6,3,0,1,0,0
05/08/06,17h00,Rennes,Lille,1,2,A,0,2,A,,9,20,4,9,,,4,3,2,3,0,0
05/08/06,17h00,St Etienne,Sochaux,1,2,A,1,1,D,,4,8,3,6,,,3,4,0,1,0,0
06/08/06,19h00,Sedan,Marseille,0,0,D,0,0,D,,10,10,5,3,,,1,5,1,2,0,0
13/08/06,17h00,Lille,Lens,4,0,H,2,0,H,,11,3,7,1,,,4,1,2,4,0,1
12/08/06,17h00,Lorient,Bordeaux,0,1,A,0,1,A,,12,14,2,6,,,10,5,1,5,2,0
12/08/06,19h00,Lyon,Toulouse,1,1,D,0,0,D,,16,10,6,5,,,3,3,1,5,0,0
13/08/06,21h00,Marseille,Rennes,2,0,H,1,0,H,,11,13,3,4,,,4,4,2,3,0,0
12/08/06,21h00,Monaco,St Etienne,1,2,A,0,1,A,,11,13,5,6,,,3,2,3,2,1,0
12/08/06,19h00,Nancy,Sedan,3,1,H,0,1,A,,15,10,7,4,,,8,1,1,2,0,1
12/08/06,19h00,Nice,Nantes,1,1,D,0,0,D,,8,3,3,1,,,4,2,2,1,0,0
12/08/06,21h00,Sochaux,Auxerre,1,1,D,0,1,A,,10,9,4,7,,,10,3,0,1,0,0
12/08/06,21h00,Troyes,Le Mans,2,2,D,0,2,A,,9,10,2,7,,,6,1,3,2,0,0
12/08/06,21h00,Valenciennes,Paris SG,0,0,D,0,0,D,,10,8,4,3,,,4,3,2,1,0,0
19/08/06,21h00,Auxerre,Marseille,0,3,A,0,1,A,,6,5,2,2,,,4,3,2,2,1,0
19/08/06,19h00,Le Mans,Valenciennes,3,2,H,1,2,A,,15,5,7,2,,,3,2,0,1,0,0
19/08/06,19h00,Lens,Lorient,1,1,D,1,0,H,,11,11,4,4,,,1,4,2,3,0,0
19/08/06,21h00,Nantes,Troyes,1,1,D,1,0,H,,6,8,2,3,,,2,4,1,3,0,0
19/08/06,19h00,Paris SG,Lille,1,0,H,0,0,D,,19,14,9,6,,,8,5,2,2,0,1
19/08/06,19h00,Rennes,Monaco,1,1,D,0,1,A,,12,6,5,2,,,11,1,2,5,0,0
19/08/06,17h00,Sedan,Sochaux,1,1,D,0,1,A,,7,5,3,3,,,2,3,1,2,0,0
19/08/06,17h00,St Etienne,Nancy,1,0,H,0,0,D,,9,6,1,4,,,3,5,3,2,0,1
20/08/06,19h00,Bordeaux,Lyon,1,2,A,1,1,D,,8,15,4,3,,,4,4,4,3,0,0
20/08/06,21h00,Toulouse,Nice,1,0,H,1,0,H,,8,8,4,3,,,5,5,3,3,0,0
26/08/06,17h00,Lille,Bordeaux,3,0,H,2,0,H,,8,8,4,2,,,5,4,3,2,0,0
26/08/06,21h00,Lorient,Nantes,3,1,H,3,1,H,,10,8,6,4,,,4,1,0,3,0,1
26/08/06,21h00,Nice,Lyon,1,4,A,1,0,H,,5,13,1,5,,,0,14,3,2,0,0
26/08/06,21h00,Sochaux,Paris SG,3,2,H,2,0,H,,15,5,6,3,,,5,0,1,4,0,0
26/08/06,19h00,Troyes,Toulouse,1,2,A,0,1,A,,11,7,5,2,,,6,1,2,3,0,0
27/08/06,19h00,Marseille,Le Mans,2,0,H,0,0,D,,8,13,4,5,,,2,7,2,2,0,0
27/08/06,17h00,Monaco,Sedan,2,1,H,2,0,H,,9,9,4,3,,,5,1,4,2,0,0
27/08/06,17h00,Nancy,Auxerre,1,0,H,0,0,D,,5,4,2,0,,,6,4,3,2,0,0
27/08/06,17h00,St Etienne,Lens,3,2,H,2,0,H,,13,8,6,4,,,4,7,2,3,0,0
27/08/06,19h00,Valenciennes,Rennes,3,1,H,0,1,A,,11,12,10,8,,,5,2,1,2,0,0
09/09/06,19h00,Auxerre,Monaco,2,1,H,1,0,H,,18,7,8,2,,,5,5,2,3,0,0
09/09/06,17h00,Bordeaux,Nice,3,2,H,2,1,H,,9,7,3,5,,,2,2,1,1,0,0
09/09/06,19h00,Le Mans,Lorient,1,1,D,0,0,D,,13,9,7,6,,,7,6,2,2,0,0
09/09/06,21h00,Lens,Valenciennes,3,0,H,3,0,H,,5,8,5,4,,,2,1,3,2,0,0
09/09/06,17h00,Lyon,Troyes,2,0,H,1,0,H,,16,9,7,3,,,6,5,2,1,0,0
09/09/06,19h00,Nantes,Lille,1,1,D,0,1,A,,10,9,5,2,,,4,1,2,2,0,0
09/09/06,19h00,Rennes,Sochaux,2,1,H,0,0,D,,19,9,10,4,,,6,3,1,6,0,0
09/09/06,21h00,Sedan,St Etienne,2,2,D,1,1,D,,9,10,6,3,,,1,0,2,2,0,0
10/09/06,19h00,Paris SG,Marseille,1,3,A,1,1,D,,9,13,3,5,,,5,6,2,4,0,0
