Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
28/04/07,15h00,Portsmouth,Liverpool,2,1,H,2,0,H,P Walton,9,11,7,4,12,7,7,6,1,1,0,0
28/04/07,15h00,Sheffield United,Watford,1,0,H,1,0,H,M Atkinson,11,13,6,3,13,17,5,7,1,4,0,0
28/04/07,17h30,Wigan,West Ham,0,3,A,0,1,A,G Poll,9,12,6,7,5,17,5,1,1,2,0,0
29/04/07,12h30,Arsenal,Fulham,3,1,H,1,0,H,M Clattenburg,10,7,5,1,6,10,7,6,2,4,0,0
30/04/07,17h30,Reading,Newcastle,1,0,H,0,0,D,M Riley,13,18,8,11,14,11,8,10,2,0,0,0
05/05/07,20h00,Aston Villa,Sheffield United,3,0,H,2,0,H,P Walton,19,9,11,2,14,14,13,5,2,2,0,0
05/05/07,17h30,Everton,Portsmouth,3,0,H,0,0,D,H Webb,13,12,7,5,9,19,9,8,3,3,0,0
05/05/07,12h30,Fulham,Liverpool,1,0,H,0,0,D,S Bennett,7,9,5,5,17,15,4,14,2,2,1,0
05/05/07,12h30,Man City,Man United,0,1,A,0,1,A,R Styles,4,6,3,3,13,10,5,3,2,2,0,0
05/05/07,20h00,Newcastle,Blackburn,0,2,A,0,1,A,M Atkinson,14,8,6,6,12,20,5,2,1,3,0,0
05/05/07,12h30,Reading,Watford,0,2,A,0,0,D,D Gallaghe,15,4,7,4,10,16,14,2,0,2,0,0
05/05/07,15h00,West Ham,Bolton,3,1,H,3,0,H,M Riley,9,8,6,3,17,21,5,3,2,5,0,0
05/05/07,17h30,Wigan,Middlesbrough,0,1,A,0,1,A,M Clattenburg,15,7,7,3,17,8,5,3,3,0,0,0
06/05/07,20h00,Arsenal,Chelsea,1,1,D,1,0,H,A Wiley,7,9,4,4,19,13,3,7,1,2,0,1
07/05/07,15h00,Charlton,Tottenham,0,2,A,0,1,A,G Poll,7,9,4,6,7,4,11,5,0,0,0,0
09/05/07,17h30,Chelsea,Man United,0,0,D,0,0,D,G Poll,15,5,10,0,12,20,8,1,3,4,0,0
10/05/07,17h30,Tottenham,Blackburn,1,1,D,0,1,A,R Styles,15,10,7,4,4,17,6,6,0,3,0,1
13/05/07,20h00,Blackburn,Reading,3,3,D,1,1,D,A Wiley,15,12,6,7,16,7,5,10,2,0,0,0
13/05/07,17h30,Bolton,Aston Villa,2,2,D,1,1,D,M Clattenburg,10,8,2,3,10,11,7,6,2,1,0,0
13/05/07,15h00,Chelsea,Everton,1,1,D,0,0,D,M Halsey,14,8,10,5,13,5,9,2,2,1,0,0
13/05/07,12h30,Liverpool,Charlton,2,2,D,0,1,A,D Gallagher,22,8,7,4,5,12,9,2,0,0,0,0
13/05/07,12h30,Man United,West Ham,0,1,A,0,1,A,M Atkinson,28,6,20,4,13,11,14,3,0,2,0,0
13/05/07,20h00,Middlesbrough,Fulham,3,1,H,2,1,H,M Riley,21,8,10,5,11,12,10,3,1,0,0,0
13/05/07,20h00,Portsmouth,Arsenal,0,0,D,0,0,D,G Poll,9,14,4,6,18,15,2,6,0,0,0,0
13/05/07,20h00,Sheffield United,Wigan,1,2,A,1,2,A,M Dean,9,9,5,3,11,15,10,3,3,5,0,1
13/05/07,17h30,Tottenham,Man City,2,1,H,2,1,H,S Bennett,8,10,3,5,11,13,6,6,1,1,0,0
13/05/07,12h30,Watford,Newcastle,1,1,D,0,1,A,R Styles,11,1,2,1,13,6,8,5,2,4,0,0
