Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
19/08/95,12h30,Aston Villa,Man United,3,1,H,3,0,H,,,,,,,,,,,,,
19/08/95,15h00,Blackburn,QPR,1,0,H,1,0,H,,,,,,,,,,,,,
19/08/95,12h30,Chelsea,Everton,0,0,D,0,0,D,,,,,,,,,,,,,
19/08/95,20h00,Liverpool,Sheffield Weds,1,0,H,0,0,D,,,,,,,,,,,,,
19/08/95,20h00,Man City,Tottenham,1,1,D,0,1,A,,,,,,,,,,,,,
19/08/95,20h00,Newcastle,Coventry,3,0,H,1,0,H,,,,,,,,,,,,,
19/08/95,17h30,Southampton,Nott'm Forest,3,4,A,1,3,A,,,,,,,,,,,,,
19/08/95,17h30,West Ham,Leeds,1,2,A,1,0,H,,,,,,,,,,,,,
19/08/95,12h30,Wimbledon,Bolton,3,2,H,2,2,D,,,,,,,,,,,,,
20/08/95,12h30,Arsenal,Middlesbrough,1,1,D,1,1,D,,,,,,,,,,,,,
21/08/95,20h00,Leeds,Liverpool,1,0,H,0,0,D,,,,,,,,,,,,,
22/08/95,20h00,Bolton,Newcastle,1,3,A,0,1,A,,,,,,,,,,,,,
23/08/95,20h00,Coventry,Man City,2,1,H,1,0,H,,,,,,,,,,,,,
23/08/95,15h00,Everton,Arsenal,0,2,A,0,0,D,,,,,,,,,,,,,
23/08/95,12h30,Man United,West Ham,2,1,H,0,0,D,,,,,,,,,,,,,
23/08/95,12h30,Nott'm Forest,Chelsea,0,0,D,0,0,D,,,,,,,,,,,,,
23/08/95,17h30,QPR,Wimbledon,0,3,A,0,1,A,,,,,,,,,,,,,
23/08/95,12h30,Sheffield Weds,Blackburn,2,1,H,1,0,H,,,,,,,,,,,,,
23/08/95,15h00,Tottenham,Aston Villa,0,1,A,0,0,D,,,,,,,,,,,,,
26/08/95,20h00,Bolton,Blackburn,2,1,H,1,0,H,,,,,,,,,,,,,
26/08/95,17h30,Coventry,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,,
26/08/95,12h30,Everton,Southampton,2,0,H,2,0,H,,,,,,,,,,,,,
26/08/95,12h30,Leeds,Aston Villa,2,0,H,1,0,H,,,,,,,,,,,,,
26/08/95,20h00,Man United,Wimbledon,3,1,H,1,0,H,,,,,,,,,,,,,
26/08/95,12h30,Middlesbrough,Chelsea,2,0,H,1,0,H,,,,,,,,,,,,,
26/08/95,12h30,Nott'm Forest,West Ham,1,1,D,1,1,D,,,,,,,,,,,,,
26/08/95,17h30,QPR,Man City,1,0,H,1,0,H,,,,,,,,,,,,,
26/08/95,17h30,Tottenham,Liverpool,1,3,A,0,2,A,,,,,,,,,,,,,
27/08/95,20h00,Sheffield Weds,Newcastle,0,2,A,0,0,D,,,,,,,,,,,,,
28/08/95,17h30,Blackburn,Man United,1,2,A,0,0,D,,,,,,,,,,,,,
29/08/95,12h30,Arsenal,Nott'm Forest,1,1,D,1,0,H,,,,,,,,,,,,,
30/08/95,17h30,Aston Villa,Bolton,1,0,H,0,0,D,,,,,,,,,,,,,
30/08/95,17h30,Chelsea,Coventry,2,2,D,2,1,H,,,,,,,,,,,,,
