Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
09/08/97,12h30,Barnsley,West Ham,1,2,A,1,0,H,,,,,,,,,,,,,
09/08/97,17h30,Blackburn,Derby,1,0,H,1,0,H,,,,,,,,,,,,,
09/08/97,20h00,Coventry,Chelsea,3,2,H,1,1,D,,,,,,,,,,,,,
09/08/97,17h30,Everton,Crystal Palace,1,2,A,0,1,A,,,,,,,,,,,,,
09/08/97,15h00,Leeds,Arsenal,1,1,D,1,1,D,,,,,,,,,,,,,
09/08/97,20h00,Leicester,Aston Villa,1,0,H,1,0,H,,,,,,,,,,,,,
09/08/97,20h00,Newcastle,Sheffield Weds,2,1,H,1,1,D,,,,,,,,,,,,,
09/08/97,12h30,Southampton,Bolton,0,1,A,0,1,A,,,,,,,,,,,,,
09/08/97,20h00,Wimbledon,Liverpool,1,1,D,0,0,D,,,,,,,,,,,,,
10/08/97,12h30,Tottenham,Man United,0,2,A,0,0,D,,,,,,,,,,,,,
11/08/97,15h00,Arsenal,Coventry,2,0,H,1,0,H,,,,,,,,,,,,,
12/08/97,12h30,Crystal Palace,Barnsley,0,1,A,0,0,D,,,,,,,,,,,,,
13/08/97,17h30,Aston Villa,Blackburn,0,4,A,0,3,A,,,,,,,,,,,,,
13/08/97,12h30,Liverpool,Leicester,1,2,A,0,1,A,,,,,,,,,,,,,
13/08/97,17h30,Man United,Southampton,1,0,H,0,0,D,,,,,,,,,,,,,
13/08/97,20h00,Sheffield Weds,Leeds,1,3,A,0,2,A,,,,,,,,,,,,,
13/08/97,20h00,West Ham,Tottenham,2,1,H,1,0,H,,,,,,,,,,,,,
23/08/97,20h00,Blackburn,Liverpool,1,1,D,0,0,D,,,,,,,,,,,,,
23/08/97,12h30,Coventry,Bolton,2,2,D,2,0,H,,,,,,,,,,,,,
23/08/97,12h30,Everton,West Ham,2,1,H,0,1,A,,,,,,,,,,,,,
23/08/97,17h30,Leeds,Crystal Palace,0,2,A,0,1,A,,,,,,,,,,,,,
23/08/97,15h00,Leicester,Man United,0,0,D,0,0,D,,,,,,,,,,,,,
23/08/97,20h00,Newcastle,Aston Villa,1,0,H,1,0,H,,,,,,,,,,,,,
23/08/97,12h30,Southampton,Arsenal,1,3,A,1,1,D,,,,,,,,,,,,,
23/08/97,15h00,Tottenham,Derby,1,0,H,1,0,H,,,,,,,,,,,,,
23/08/97,17h30,Wimbledon,Sheffield Weds,1,1,D,1,0,H,,,,,,,,,,,,,
24/08/97,17h30,Barnsley,Chelsea,0,6,A,0,3,A,,,,,,,,,,,,,
25/08/97,17h30,Blackburn,Sheffield Weds,7,2,H,5,1,H,,,,,,,,,,,,,
26/08/97,15h00,Leeds,Liverpool,0,2,A,0,1,A,,,,,,,,,,,,,
27/08/97,15h00,Barnsley,Bolton,2,1,H,1,1,D,,,,,,,,,,,,,
27/08/97,15h00,Coventry,West Ham,1,1,D,1,0,H,,,,,,,,,,,,,
27/08/97,15h00,Everton,Man United,0,2,A,0,1,A,,,,,,,,,,,,,
27/08/97,17h30,Leicester,Arsenal,3,3,D,0,1,A,,,,,,,,,,,,,
27/08/97,17h30,Southampton,Crystal Palace,1,0,H,0,0,D,,,,,,,,,,,,,
27/08/97,20h00,Tottenham,Aston Villa,3,2,H,1,1,D,,,,,,,,,,,,,
