Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
07/08/99,12h30,Arsenal,Leicester,2,1,H,0,0,D,,,,,,,,,,,,,
07/08/99,17h30,Chelsea,Sunderland,4,0,H,2,0,H,,,,,,,,,,,,,
07/08/99,15h00,Coventry,Southampton,0,1,A,0,0,D,,,,,,,,,,,,,
07/08/99,12h30,Leeds,Derby,0,0,D,0,0,D,,,,,,,,,,,,,
07/08/99,20h00,Middlesbrough,Bradford,0,1,A,0,0,D,,,,,,,,,,,,,
07/08/99,12h30,Newcastle,Aston Villa,0,1,A,0,0,D,,,,,,,,,,,,,
07/08/99,15h00,Sheffield Weds,Liverpool,1,2,A,0,0,D,,,,,,,,,,,,,
07/08/99,20h00,Watford,Wimbledon,2,3,A,1,2,A,,,,,,,,,,,,,
07/08/99,15h00,West Ham,Tottenham,1,0,H,1,0,H,,,,,,,,,,,,,
08/08/99,17h30,Everton,Man United,1,1,D,0,1,A,,,,,,,,,,,,,
09/08/99,20h00,Tottenham,Newcastle,3,1,H,2,1,H,,,,,,,,,,,,,
10/08/99,20h00,Derby,Arsenal,1,2,A,1,1,D,,,,,,,,,,,,,
10/08/99,15h00,Sunderland,Watford,2,0,H,0,0,D,,,,,,,,,,,,,
10/08/99,15h00,Wimbledon,Middlesbrough,2,3,A,1,2,A,,,,,,,,,,,,,
11/08/99,15h00,Aston Villa,Everton,3,0,H,1,0,H,,,,,,,,,,,,,
11/08/99,20h00,Leicester,Coventry,1,0,H,1,0,H,,,,,,,,,,,,,
11/08/99,15h00,Man United,Sheffield Weds,4,0,H,2,0,H,,,,,,,,,,,,,
11/08/99,15h00,Southampton,Leeds,0,3,A,0,1,A,,,,,,,,,,,,,
14/08/99,15h00,Bradford,Sheffield Weds,1,1,D,0,1,A,,,,,,,,,,,,,
14/08/99,17h30,Derby,Middlesbrough,1,3,A,1,2,A,,,,,,,,,,,,,
14/08/99,17h30,Leicester,Chelsea,2,2,D,1,0,H,,,,,,,,,,,,,
14/08/99,20h00,Liverpool,Watford,0,1,A,0,1,A,,,,,,,,,,,,,
14/08/99,20h00,Man United,Leeds,2,0,H,0,0,D,,,,,,,,,,,,,
14/08/99,12h30,Sunderland,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,,
14/08/99,20h00,Tottenham,Everton,3,2,H,1,1,D,,,,,,,,,,,,,
14/08/99,20h00,Wimbledon,Coventry,1,1,D,0,0,D,,,,,,,,,,,,,
15/08/99,17h30,Southampton,Newcastle,4,2,H,0,1,A,,,,,,,,,,,,,
16/08/99,20h00,Aston Villa,West Ham,2,2,D,1,1,D,,,,,,,,,,,,,
21/08/99,20h00,Chelsea,Aston Villa,1,0,H,0,0,D,,,,,,,,,,,,,
21/08/99,15h00,Coventry,Derby,2,0,H,1,0,H,,,,,,,,,,,,,
21/08/99,17h30,Everton,Southampton,4,1,H,2,0,H,,,,,,,,,,,,,
21/08/99,12h30,Leeds,Sunderland,2,1,H,0,1,A,,,,,,,,,,,,,
21/08/99,12h30,Middlesbrough,Liverpool,1,0,H,0,0,D,,,,,,,,,,,,,
21/08/99,17h30,Newcastle,Wimbledon,3,3,D,2,1,H,,,,,,,,,,,,,
21/08/99,17h30,Sheffield Weds,Tottenham,1,2,A,1,2,A,,,,,,,,,,,,,
21/08/99,17h30,Watford,Bradford,1,0,H,0,0,D,,,,,,,,,,,,,
21/08/99,20h00,West Ham,Leicester,2,1,H,1,1,D,,,,,,,,,,,,,
22/08/99,20h00,Arsenal,Man United,1,2,A,1,0,H,,,,,,,,,,,,,
23/08/99,20h00,Leeds,Liverpool,1,2,A,1,1,D,,,,,,,,,,,,,
24/08/99,12h30,Middlesbrough,Leicester,0,3,A,0,2,A,,,,,,,,,,,,,
24/08/99,15h00,Watford,Aston Villa,0,1,A,0,0,D,,,,,,,,,,,,,
25/08/99,17h30,Arsenal,Bradford,2,0,H,2,0,H,,,,,,,,,,,,,
25/08/99,20h00,Coventry,Man United,1,2,A,0,0,D,,,,,,,,,,,,,
25/08/99,15h00,Everton,Wimbledon,4,0,H,1,0,H,,,,,,,,,,,,,
25/08/99,12h30,Newcastle,Sunderland,1,2,A,1,0,H,,,,,,,,,,,,,
25/08/99,20h00,Sheffield Weds,Derby,0,2,A,0,0,D,,,,,,,,,,,,,
28/08/99,17h30,Aston Villa,Middlesbrough,1,0,H,1,0,H,,,,,,,,,,,,,
28/08/99,17h30,Bradford,West Ham,0,3,A,0,2,A,,,,,,,,,,,,,
28/08/99,17h30,Derby,Everton,1,0,H,0,0,D,,,,,,,,,,,,,
28/08/99,20h00,Liverpool,Arsenal,2,0,H,1,0,H,,,,,,,,,,,,,
28/08/99,12h30,Southampton,Sheffield Weds,2,0,H,0,0,D,,,,,,,,,,,,,
28/08/99,12h30,Tottenham,Leeds,1,2,A,1,0,H,,,,,,,,,,,,,
28/08/99,15h00,Wimbledon,Chelsea,0,1,A,0,0,D,,,,,,,,,,,,,
29/08/99,12h30,Sunderland,Coventry,1,1,D,0,1,A,,,,,,,,,,,,,
30/08/99,15h00,Leicester,Watford,1,0,H,1,0,H,,,,,,,,,,,,,
30/08/99,15h00,Man United,Newcastle,5,1,H,1,1,D,,,,,,,,,,,,,
11/09/99,12h30,Arsenal,Aston Villa,3,1,H,1,1,D,,,,,,,,,,,,,
11/09/99,12h30,Chelsea,Newcastle,1,0,H,1,0,H,,,,,,,,,,,,,
11/09/99,15h00,Coventry,Leeds,3,4,A,2,3,A,,,,,,,,,,,,,
11/09/99,17h30,Liverpool,Man United,2,3,A,1,3,A,,,,,,,,,,,,,
11/09/99,17h30,Middlesbrough,Southampton,3,2,H,1,1,D,,,,,,,,,,,,,
11/09/99,20h00,Sheffield Weds,Everton,0,2,A,0,2,A,,,,,,,,,,,,,
11/09/99,12h30,Sunderland,Leicester,2,0,H,1,0,H,,,,,,,,,,,,,
11/09/99,20h00,West Ham,Watford,1,0,H,0,0,D,,,,,,,,,,,,,
11/09/99,20h00,Wimbledon,Derby,2,2,D,0,1,A,,,,,,,,,,,,,
12/09/99,12h30,Bradford,Tottenham,1,1,D,0,0,D,,,,,,,,,,,,,
18/09/99,17h30,Aston Villa,Bradford,1,0,H,0,0,D,,,,,,,,,,,,,
18/09/99,12h30,Derby,Sunderland,0,5,A,0,2,A,,,,,,,,,,,,,
18/09/99,12h30,Leicester,Liverpool,2,2,D,1,2,A,,,,,,,,,,,,,
18/09/99,15h00,Man United,Wimbledon,1,1,D,0,1,A,,,,,,,,,,,,,
18/09/99,12h30,Southampton,Arsenal,0,1,A,0,0,D,,,,,,,,,,,,,
18/09/99,15h00,Watford,Chelsea,1,0,H,0,0,D,,,,,,,,,,,,,
19/09/99,12h30,Everton,West Ham,1,0,H,0,0,D,,,,,,,,,,,,,
19/09/99,12h30,Leeds,Middlesbrough,2,0,H,1,0,H,,,,,,,,,,,,,
19/09/99,20h00,Newcastle,Sheffield Weds,8,0,H,4,0,H,,,,,,,,,,,,,
19/09/99,17h30,Tottenham,Coventry,3,2,H,1,0,H,,,,,,,,,,,,,
25/09/99,12h30,Arsenal,Watford,1,0,H,0,0,D,,,,,,,,,,,,,
25/09/99,17h30,Coventry,West Ham,1,0,H,1,0,H,,,,,,,,,,,,,
25/09/99,15h00,Derby,Bradford,0,1,A,0,0,D,,,,,,,,,,,,,
25/09/99,17h30,Leeds,Newcastle,3,2,H,2,1,H,,,,,,,,,,,,,
25/09/99,15h00,Leicester,Aston Villa,3,1,H,1,0,H,,,,,,,,,,,,,
25/09/99,15h00,Man United,Southampton,3,3,D,2,1,H,,,,,,,,,,,,,
25/09/99,20h00,Middlesbrough,Chelsea,0,1,A,0,0,D,,,,,,,,,,,,,
25/09/99,12h30,Sunderland,Sheffield Weds,1,0,H,0,0,D,,,,,,,,,,,,,
26/09/99,12h30,Wimbledon,Tottenham,1,1,D,0,0,D,,,,,,,,,,,,,
27/09/99,20h00,Liverpool,Everton,0,1,A,0,1,A,,,,,,,,,,,,,
02/10/99,15h00,Aston Villa,Liverpool,0,0,D,0,0,D,,,,,,,,,,,,,
02/10/99,12h30,Bradford,Sunderland,0,4,A,0,1,A,,,,,,,,,,,,,
02/10/99,17h30,Everton,Coventry,1,1,D,1,1,D,,,,,,,,,,,,,
02/10/99,20h00,Sheffield Weds,Wimbledon,5,1,H,2,1,H,,,,,,,,,,,,,
03/10/99,12h30,Chelsea,Man United,5,0,H,2,0,H,,,,,,,,,,,,,
03/10/99,15h00,Newcastle,Middlesbrough,2,1,H,2,0,H,,,,,,,,,,,,,
03/10/99,12h30,Tottenham,Leicester,2,3,A,2,1,H,,,,,,,,,,,,,
03/10/99,20h00,Watford,Leeds,1,2,A,1,1,D,,,,,,,,,,,,,
03/10/99,20h00,West Ham,Arsenal,2,1,H,1,0,H,,,,,,,,,,,,,
04/10/99,20h00,Southampton,Derby,3,3,D,2,1,H,,,,,,,,,,,,,
16/10/99,15h00,Arsenal,Everton,4,1,H,1,1,D,,,,,,,,,,,,,
16/10/99,17h30,Coventry,Newcastle,4,1,H,3,0,H,,,,,,,,,,,,,
16/10/99,20h00,Derby,Tottenham,0,1,A,0,1,A,,,,,,,,,,,,,
16/10/99,12h30,Leeds,Sheffield Weds,2,0,H,0,0,D,,,,,,,,,,,,,
16/10/99,17h30,Leicester,Southampton,2,1,H,2,0,H,,,,,,,,,,,,,
16/10/99,12h30,Liverpool,Chelsea,1,0,H,0,0,D,,,,,,,,,,,,,
16/10/99,15h00,Man United,Watford,4,1,H,3,0,H,,,,,,,,,,,,,
16/10/99,20h00,Wimbledon,Bradford,3,2,H,2,1,H,,,,,,,,,,,,,
17/10/99,20h00,Middlesbrough,West Ham,2,0,H,0,0,D,,,,,,,,,,,,,
18/10/99,15h00,Sunderland,Aston Villa,2,1,H,0,0,D,,,,,,,,,,,,,
23/10/99,12h30,Aston Villa,Wimbledon,1,1,D,1,1,D,,,,,,,,,,,,,
23/10/99,20h00,Bradford,Leicester,3,1,H,2,1,H,,,,,,,,,,,,,
23/10/99,17h30,Chelsea,Arsenal,2,3,A,1,0,H,,,,,,,,,,,,,
23/10/99,15h00,Sheffield Weds,Coventry,0,0,D,0,0,D,,,,,,,,,,,,,
23/10/99,20h00,Southampton,Liverpool,1,1,D,1,0,H,,,,,,,,,,,,,
23/10/99,20h00,Tottenham,Man United,3,1,H,2,1,H,,,,,,,,,,,,,
24/10/99,20h00,Everton,Leeds,4,4,D,3,2,H,,,,,,,,,,,,,
