Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
15/08/98,17h30,Blackburn,Derby,0,0,D,0,0,D,,,,,,,,,,,,,
15/08/98,15h00,Coventry,Chelsea,2,1,H,2,1,H,,,,,,,,,,,,,
15/08/98,20h00,Everton,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,
15/08/98,17h30,Man United,Leicester,2,2,D,0,1,A,,,,,,,,,,,,,
15/08/98,17h30,Middlesbrough,Leeds,0,0,D,0,0,D,,,,,,,,,,,,,
15/08/98,17h30,Newcastle,Charlton,0,0,D,0,0,D,,,,,,,,,,,,,
15/08/98,20h00,Sheffield Weds,West Ham,0,1,A,0,0,D,,,,,,,,,,,,,
15/08/98,20h00,Wimbledon,Tottenham,3,1,H,0,0,D,,,,,,,,,,,,,
16/08/98,15h00,Southampton,Liverpool,1,2,A,1,1,D,,,,,,,,,,,,,
17/08/98,12h30,Arsenal,Nott'm Forest,2,1,H,0,0,D,,,,,,,,,,,,,
22/08/98,17h30,Charlton,Southampton,5,0,H,1,0,H,,,,,,,,,,,,,
22/08/98,12h30,Chelsea,Newcastle,1,1,D,1,1,D,,,,,,,,,,,,,
22/08/98,12h30,Derby,Wimbledon,0,0,D,0,0,D,,,,,,,,,,,,,
22/08/98,12h30,Leicester,Everton,2,0,H,2,0,H,,,,,,,,,,,,,
22/08/98,20h00,Liverpool,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,,
22/08/98,15h00,Nott'm Forest,Coventry,1,0,H,0,0,D,,,,,,,,,,,,,
22/08/98,20h00,Tottenham,Sheffield Weds,0,3,A,0,2,A,,,,,,,,,,,,,
22/08/98,17h30,West Ham,Man United,0,0,D,0,0,D,,,,,,,,,,,,,
23/08/98,15h00,Aston Villa,Middlesbrough,3,1,H,1,0,H,,,,,,,,,,,,,
24/08/98,17h30,Leeds,Blackburn,1,0,H,1,0,H,,,,,,,,,,,,,
29/08/98,20h00,Arsenal,Charlton,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/98,15h00,Blackburn,Leicester,1,0,H,1,0,H,,,,,,,,,,,,,
29/08/98,17h30,Coventry,West Ham,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/98,15h00,Everton,Tottenham,0,1,A,0,1,A,,,,,,,,,,,,,
29/08/98,15h00,Middlesbrough,Derby,1,1,D,0,1,A,,,,,,,,,,,,,
29/08/98,15h00,Sheffield Weds,Aston Villa,0,1,A,0,1,A,,,,,,,,,,,,,
29/08/98,15h00,Southampton,Nott'm Forest,1,2,A,0,0,D,,,,,,,,,,,,,
29/08/98,15h00,Wimbledon,Leeds,1,1,D,0,0,D,,,,,,,,,,,,,
30/08/98,17h30,Newcastle,Liverpool,1,4,A,1,4,A,,,,,,,,,,,,,
08/09/98,20h00,Leeds,Southampton,3,0,H,1,0,H,,,,,,,,,,,,,
08/09/98,15h00,Nott'm Forest,Everton,0,2,A,0,0,D,,,,,,,,,,,,,
