Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
29/08/98,21h00,Alaves,Betis,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/98,21h00,Valencia,Ath Madrid,1,0,H,0,0,D,,,,,,,,,,,,,
30/08/98,21h00,Celta,La Coruna,0,0,D,0,0,D,,,,,,,,,,,,,
30/08/98,16h00,Espanol,Tenerife,2,1,H,1,0,H,,,,,,,,,,,,,
30/08/98,21h00,Extremadura,Valladolid,0,0,D,0,0,D,,,,,,,,,,,,,
30/08/98,21h00,Salamanca,Mallorca,0,0,D,0,0,D,,,,,,,,,,,,,
30/08/98,18h30,Santander,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,
30/08/98,21h00,Sociedad,Oviedo,3,3,D,1,2,A,,,,,,,,,,,,,
30/08/98,18h30,Zaragoza,Ath Bilbao,2,0,H,0,0,D,,,,,,,,,,,,,
31/08/98,16h00,Real Madrid,Villareal,4,1,H,1,1,D,,,,,,,,,,,,,
12/09/98,16h00,Ath Bilbao,Santander,2,0,H,2,0,H,,,,,,,,,,,,,
12/09/98,18h30,Ath Madrid,Salamanca,2,0,H,0,0,D,,,,,,,,,,,,,
12/09/98,18h30,Barcelona,Extremadura,1,0,H,1,0,H,,,,,,,,,,,,,
12/09/98,18h30,Betis,Zaragoza,1,3,A,0,1,A,,,,,,,,,,,,,
12/09/98,16h00,La Coruna,Valencia,1,0,H,1,0,H,,,,,,,,,,,,,
12/09/98,18h30,Tenerife,Sociedad,2,2,D,1,0,H,,,,,,,,,,,,,
12/09/98,21h00,Valladolid,Real Madrid,0,1,A,0,1,A,,,,,,,,,,,,,
12/09/98,21h00,Villareal,Celta,1,1,D,1,1,D,,,,,,,,,,,,,
13/09/98,21h00,Mallorca,Espanol,2,0,H,1,0,H,,,,,,,,,,,,,
