Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
31/08/02,21h00,Santander,Valladolid,0,1,A,0,0,D,,,,,,,,,,,,,
01/09/02,21h00,Barcelona,Ath Madrid,2,2,D,1,1,D,,,,,,,,,,,,,
01/09/02,21h00,La Coruna,Betis,2,4,A,1,3,A,,,,,,,,,,,,,
01/09/02,18h30,Mallorca,Valencia,0,2,A,0,1,A,,,,,,,,,,,,,
01/09/02,21h00,Recreativo,Malaga,2,3,A,2,1,H,,,,,,,,,,,,,
01/09/02,18h30,Sevilla,Celta,0,1,A,0,1,A,,,,,,,,,,,,,
01/09/02,18h30,Sociedad,Ath Bilbao,4,2,H,2,1,H,,,,,,,,,,,,,
01/09/02,16h00,Vallecano,Alaves,2,2,D,1,1,D,,,,,,,,,,,,,
01/09/02,18h30,Villarreal,Osasuna,2,2,D,2,0,H,,,,,,,,,,,,,
02/09/02,18h30,Real Madrid,Espanol,2,0,H,1,0,H,,,,,,,,,,,,,
14/09/02,21h00,Ath Bilbao,Barcelona,0,2,A,0,2,A,,,,,,,,,,,,,
14/09/02,16h00,Malaga,Vallecano,2,1,H,0,1,A,,,,,,,,,,,,,
14/09/02,18h30,Osasuna,La Coruna,1,2,A,1,0,H,,,,,,,,,,,,,
14/09/02,18h30,Valencia,Recreativo,3,0,H,1,0,H,,,,,,,,,,,,,
15/09/02,18h30,Alaves,Santander,0,1,A,0,1,A,,,,,,,,,,,,,
15/09/02,18h30,Ath Madrid,Sevilla,1,1,D,0,1,A,,,,,,,,,,,,,
15/09/02,16h00,Celta,Mallorca,3,1,H,2,0,H,,,,,,,,,,,,,
15/09/02,16h00,Espanol,Sociedad,1,3,A,0,1,A,,,,,,,,,,,,,
15/09/02,18h30,Valladolid,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,
21/09/02,16h00,Barcelona,Espanol,2,0,H,0,0,D,,,,,,,,,,,,,
21/09/02,18h30,La Coruna,Valladolid,2,0,H,2,0,H,,,,,,,,,,,,,
21/09/02,21h00,Real Madrid,Osasuna,4,1,H,1,0,H,,,,,,,,,,,,,
22/09/02,21h00,Malaga,Valencia,2,2,D,2,0,H,,,,,,,,,,,,,
22/09/02,21h00,Mallorca,Ath Madrid,0,4,A,0,2,A,,,,,,,,,,,,,
22/09/02,21h00,Recreativo,Celta,0,3,A,0,1,A,,,,,,,,,,,,,
22/09/02,21h00,Sevilla,Ath Bilbao,1,1,D,0,0,D,,,,,,,,,,,,,
22/09/02,18h30,Sociedad,Betis,3,3,D,1,2,A,,,,,,,,,,,,,
22/09/02,16h00,Vallecano,Santander,3,1,H,1,1,D,,,,,,,,,,,,,
22/09/02,18h30,Villarreal,Alaves,0,1,A,0,1,A,,,,,,,,,,,,,
28/09/02,16h00,Alaves,La Coruna,1,2,A,0,0,D,,,,,,,,,,,,,
28/09/02,16h00,Betis,Barcelona,3,0,H,1,0,H,,,,,,,,,,,,,
28/09/02,21h00,Valladolid,Real Madrid,1,1,D,0,1,A,,,,,,,,,,,,,
29/09/02,18h30,Ath Bilbao,Mallorca,0,2,A,0,1,A,,,,,,,,,,,,,
29/09/02,16h00,Ath Madrid,Recreativo,1,1,D,1,1,D,,,,,,,,,,,,,
29/09/02,16h00,Celta,Malaga,2,2,D,2,2,D,,,,,,,,,,,,,
29/09/02,18h30,Espanol,Sevilla,0,0,D,0,0,D,,,,,,,,,,,,,
29/09/02,16h00,Osasuna,Sociedad,2,3,A,1,1,D,,,,,,,,,,,,,
29/09/02,16h00,Santander,Villarreal,1,1,D,0,0,D,,,,,,,,,,,,,
29/09/02,16h00,Valencia,Vallecano,3,0,H,2,0,H,,,,,,,,,,,,,
05/10/02,18h30,Recreativo,Ath Bilbao,1,2,A,0,0,D,,,,,,,,,,,,,
06/10/02,21h00,Barcelona,Osasuna,2,2,D,2,2,D,,,,,,,,,,,,,
06/10/02,18h30,La Coruna,Santander,0,2,A,0,1,A,,,,,,,,,,,,,
06/10/02,18h30,Malaga,Ath Madrid,3,1,H,1,0,H,,,,,,,,,,,,,
