Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
03/09/94,21h00,Sevilla,Real Madrid,1,4,A,,,,,,,,,,,,,,,,
04/09/94,18h30,Albacete,Celta,1,1,D,,,,,,,,,,,,,,,,
04/09/94,16h00,Ath Bilbao,La Coruna,0,2,A,,,,,,,,,,,,,,,,
04/09/94,18h30,Ath Madrid,Valencia,2,4,A,,,,,,,,,,,,,,,,
04/09/94,21h00,Compostela,Sociedad,0,2,A,,,,,,,,,,,,,,,,
04/09/94,18h30,Espanol,Oviedo,4,2,H,,,,,,,,,,,,,,,,
04/09/94,16h00,Logrones,Betis,0,0,D,,,,,,,,,,,,,,,,
04/09/94,18h30,Santander,Valladolid,0,0,D,,,,,,,,,,,,,,,,
04/09/94,16h00,Sp Gijon,Barcelona,2,1,H,,,,,,,,,,,,,,,,
04/09/94,16h00,Zaragoza,Tenerife,2,2,D,,,,,,,,,,,,,,,,
10/09/94,18h30,Barcelona,Santander,2,1,H,,,,,,,,,,,,,,,,
10/09/94,16h00,Celta,Ath Bilbao,1,1,D,,,,,,,,,,,,,,,,
10/09/94,21h00,La Coruna,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,
10/09/94,16h00,Real Madrid,Logrones,2,0,H,,,,,,,,,,,,,,,,
10/09/94,16h00,Tenerife,Ath Madrid,1,0,H,,,,,,,,,,,,,,,,
11/09/94,16h00,Betis,Albacete,4,1,H,,,,,,,,,,,,,,,,
11/09/94,16h00,Oviedo,Compostela,2,2,D,,,,,,,,,,,,,,,,
11/09/94,18h30,Sociedad,Zaragoza,1,2,A,,,,,,,,,,,,,,,,
11/09/94,21h00,Valencia,Sevilla,0,1,A,,,,,,,,,,,,,,,,
11/09/94,16h00,Valladolid,Espanol,0,4,A,,,,,,,,,,,,,,,,
18/09/94,16h00,Albacete,Real Madrid,1,1,D,,,,,,,,,,,,,,,,
18/09/94,21h00,Ath Bilbao,Betis,1,0,H,,,,,,,,,,,,,,,,
18/09/94,18h30,Ath Madrid,Sociedad,2,1,H,,,,,,,,,,,,,,,,
18/09/94,18h30,Compostela,Valladolid,1,0,H,,,,,,,,,,,,,,,,
18/09/94,18h30,Espanol,Barcelona,0,0,D,,,,,,,,,,,,,,,,
18/09/94,21h00,Santander,La Coruna,1,2,A,,,,,,,,,,,,,,,,
18/09/94,21h00,Sevilla,Logrones,1,0,H,,,,,,,,,,,,,,,,
18/09/94,21h00,Sp Gijon,Celta,0,0,D,,,,,,,,,,,,,,,,
18/09/94,18h30,Valencia,Tenerife,2,1,H,,,,,,,,,,,,,,,,
18/09/94,18h30,Zaragoza,Oviedo,2,1,H,,,,,,,,,,,,,,,,
