Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
25/08/01,18h30,Valencia,Real Madrid,1,0,H,1,0,H,,,,,,,,,,,,,
26/08/01,21h00,La Coruna,Valladolid,4,0,H,1,0,H,,,,,,,,,,,,,
26/08/01,21h00,Espanol,Zaragoza,2,1,H,1,1,D,,,,,,,,,,,,,
26/08/01,21h00,Malaga,Betis,3,2,H,1,1,D,,,,,,,,,,,,,
26/08/01,18h30,Mallorca,Las Palmas,0,3,A,0,1,A,,,,,,,,,,,,,
26/08/01,18h30,Osasuna,Celta,0,3,A,0,1,A,,,,,,,,,,,,,
26/08/01,16h00,Sociedad,Ath Bilbao,1,3,A,1,1,D,,,,,,,,,,,,,
26/08/01,18h30,Vallecano,Villarreal,1,2,A,1,2,A,,,,,,,,,,,,,
26/08/01,21h00,Sevilla,Barcelona,1,2,A,0,1,A,,,,,,,,,,,,,
26/08/01,21h00,Tenerife,Alaves,0,2,A,0,1,A,,,,,,,,,,,,,
08/09/01,18h30,Ath Bilbao,Mallorca,0,1,A,0,0,D,,,,,,,,,,,,,
08/09/01,16h00,Las Palmas,La Coruna,0,1,A,0,0,D,,,,,,,,,,,,,
08/09/01,18h30,Real Madrid,Malaga,1,1,D,1,0,H,,,,,,,,,,,,,
08/09/01,21h00,Villarreal,Osasuna,3,0,H,1,0,H,,,,,,,,,,,,,
09/09/01,18h30,Alaves,Sociedad,2,0,H,1,0,H,,,,,,,,,,,,,
09/09/01,18h30,Barcelona,Vallecano,1,1,D,0,0,D,,,,,,,,,,,,,
09/09/01,21h00,Betis,Espanol,2,0,H,2,0,H,,,,,,,,,,,,,
09/09/01,18h30,Celta,Tenerife,3,0,H,2,0,H,,,,,,,,,,,,,
09/09/01,16h00,Valladolid,Valencia,1,1,D,1,0,H,,,,,,,,,,,,,
09/09/01,18h30,Zaragoza,Sevilla,1,1,D,0,0,D,,,,,,,,,,,,,
15/09/01,16h00,Betis,Real Madrid,3,1,H,1,1,D,,,,,,,,,,,,,
15/09/01,16h00,La Coruna,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,
15/09/01,21h00,Mallorca,Alaves,0,0,D,0,0,D,,,,,,,,,,,,,
15/09/01,18h30,Osasuna,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,
16/09/01,18h30,Espanol,Sevilla,2,3,A,1,1,D,,,,,,,,,,,,,
16/09/01,21h00,Malaga,Valladolid,1,2,A,0,1,A,,,,,,,,,,,,,
16/09/01,16h00,Sociedad,Celta,0,0,D,0,0,D,,,,,,,,,,,,,
16/09/01,18h30,Vallecano,Zaragoza,1,2,A,1,0,H,,,,,,,,,,,,,
16/09/01,21h00,Tenerife,Villarreal,2,0,H,1,0,H,,,,,,,,,,,,,
16/09/01,21h00,Valencia,Las Palmas,1,0,H,0,0,D,,,,,,,,,,,,,
22/09/01,16h00,Alaves,La Coruna,2,3,A,0,1,A,,,,,,,,,,,,,
22/09/01,18h30,Barcelona,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,
22/09/01,16h00,Las Palmas,Malaga,0,0,D,0,0,D,,,,,,,,,,,,,
22/09/01,21h00,Real Madrid,Espanol,5,1,H,3,0,H,,,,,,,,,,,,,
22/09/01,16h00,Villarreal,Sociedad,1,0,H,0,0,D,,,,,,,,,,,,,
23/09/01,21h00,Ath Bilbao,Valencia,2,2,D,0,1,A,,,,,,,,,,,,,
23/09/01,16h00,Celta,Mallorca,2,0,H,1,0,H,,,,,,,,,,,,,
23/09/01,21h00,Sevilla,Vallecano,2,1,H,0,1,A,,,,,,,,,,,,,
23/09/01,21h00,Valladolid,Betis,0,2,A,0,0,D,,,,,,,,,,,,,
23/09/01,16h00,Zaragoza,Osasuna,0,1,A,0,1,A,,,,,,,,,,,,,
29/09/01,16h00,Espanol,Vallecano,3,1,H,1,0,H,,,,,,,,,,,,,
29/09/01,21h00,Malaga,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,
29/09/01,16h00,Real Madrid,Valladolid,2,2,D,2,1,H,,,,,,,,,,,,,
29/09/01,21h00,Sociedad,Barcelona,0,2,A,0,1,A,,,,,,,,,,,,,
30/09/01,18h30,Betis,Las Palmas,1,0,H,0,0,D,,,,,,,,,,,,,
30/09/01,18h30,La Coruna,Celta,2,2,D,0,1,A,,,,,,,,,,,,,
30/09/01,21h00,Mallorca,Villarreal,0,1,A,0,1,A,,,,,,,,,,,,,
30/09/01,21h00,Osasuna,Sevilla,1,0,H,0,0,D,,,,,,,,,,,,,
30/09/01,18h30,Tenerife,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,,
30/09/01,21h00,Valencia,Alaves,0,0,D,0,0,D,,,,,,,,,,,,,
03/10/01,18h30,Alaves,Malaga,1,0,H,0,0,D,,,,,,,,,,,,,
03/10/01,21h00,Ath Bilbao,Betis,0,0,D,0,0,D,,,,,,,,,,,,,
03/10/01,21h00,Barcelona,Mallorca,3,0,H,3,0,H,,,,,,,,,,,,,
03/10/01,21h00,Las Palmas,Real Madrid,4,2,H,2,2,D,,,,,,,,,,,,,
03/10/01,18h30,Vallecano,Osasuna,0,1,A,0,1,A,,,,,,,,,,,,,
03/10/01,21h00,Sevilla,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,
03/10/01,16h00,Valladolid,Espanol,0,1,A,0,1,A,,,,,,,,,,,,,
03/10/01,16h00,Villarreal,La Coruna,1,1,D,1,0,H,,,,,,,,,,,,,
03/10/01,21h00,Zaragoza,Sociedad,3,2,H,1,1,D,,,,,,,,,,,,,
04/10/01,16h00,Celta,Valencia,1,1,D,0,1,A,,,,,,,,,,,,,
06/10/01,21h00,La Coruna,Barcelona,2,1,H,0,1,A,,,,,,,,,,,,,
06/10/01,18h30,Real Madrid,Ath Bilbao,2,0,H,0,0,D,,,,,,,,,,,,,
07/10/01,16h00,Betis,Alaves,1,0,H,0,0,D,,,,,,,,,,,,,
07/10/01,16h00,Espanol,Osasuna,1,1,D,0,0,D,,,,,,,,,,,,,
07/10/01,21h00,Malaga,Celta,2,2,D,2,0,H,,,,,,,,,,,,,
07/10/01,21h00,Mallorca,Zaragoza,0,1,A,0,0,D,,,,,,,,,,,,,
07/10/01,16h00,Sociedad,Sevilla,3,3,D,2,0,H,,,,,,,,,,,,,
07/10/01,16h00,Tenerife,Vallecano,3,1,H,1,1,D,,,,,,,,,,,,,
07/10/01,21h00,Valencia,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,
07/10/01,21h00,Valladolid,Las Palmas,1,0,H,1,0,H,,,,,,,,,,,,,
13/10/01,16h00,Alaves,Real Madrid,0,0,D,0,0,D,,,,,,,,,,,,,
13/10/01,18h30,Sevilla,Mallorca,2,2,D,2,2,D,,,,,,,,,,,,,
13/10/01,21h00,Zaragoza,La Coruna,1,2,A,0,1,A,,,,,,,,,,,,,
14/10/01,21h00,Ath Bilbao,Valladolid,1,4,A,0,2,A,,,,,,,,,,,,,
14/10/01,16h00,Barcelona,Valencia,2,2,D,1,1,D,,,,,,,,,,,,,
14/10/01,21h00,Celta,Betis,3,1,H,2,0,H,,,,,,,,,,,,,
14/10/01,21h00,Las Palmas,Espanol,2,0,H,0,0,D,,,,,,,,,,,,,
14/10/01,21h00,Osasuna,Tenerife,0,2,A,0,0,D,,,,,,,,,,,,,
14/10/01,16h00,Vallecano,Sociedad,2,1,H,1,1,D,,,,,,,,,,,,,
14/10/01,18h30,Villarreal,Malaga,1,2,A,1,1,D,,,,,,,,,,,,,
20/10/01,21h00,Betis,Villarreal,1,1,D,0,1,A,,,,,,,,,,,,,
20/10/01,18h30,La Coruna,Sevilla,1,0,H,1,0,H,,,,,,,,,,,,,
20/10/01,21h00,Las Palmas,Ath Bilbao,1,1,D,0,1,A,,,,,,,,,,,,,
20/10/01,18h30,Malaga,Barcelona,1,1,D,0,0,D,,,,,,,,,,,,,
20/10/01,21h00,Sociedad,Osasuna,2,1,H,0,1,A,,,,,,,,,,,,,
21/10/01,16h00,Espanol,Tenerife,2,0,H,2,0,H,,,,,,,,,,,,,
21/10/01,16h00,Mallorca,Vallecano,3,0,H,1,0,H,,,,,,,,,,,,,
21/10/01,18h30,Real Madrid,Celta,1,1,D,1,1,D,,,,,,,,,,,,,
21/10/01,18h30,Valencia,Zaragoza,2,0,H,1,0,H,,,,,,,,,,,,,
21/10/01,16h00,Valladolid,Alaves,1,3,A,0,2,A,,,,,,,,,,,,,
27/10/01,21h00,Barcelona,Betis,3,0,H,1,0,H,,,,,,,,,,,,,
27/10/01,18h30,Osasuna,Mallorca,4,0,H,2,0,H,,,,,,,,,,,,,
27/10/01,18h30,Vallecano,La Coruna,2,1,H,0,0,D,,,,,,,,,,,,,
27/10/01,18h30,Tenerife,Sociedad,0,1,A,0,1,A,,,,,,,,,,,,,
27/10/01,21h00,Villarreal,Real Madrid,2,3,A,1,0,H,,,,,,,,,,,,,
28/10/01,21h00,Alaves,Las Palmas,1,0,H,1,0,H,,,,,,,,,,,,,
28/10/01,18h30,Ath Bilbao,Espanol,1,1,D,1,0,H,,,,,,,,,,,,,
28/10/01,18h30,Celta,Valladolid,1,1,D,0,0,D,,,,,,,,,,,,,
28/10/01,16h00,Sevilla,Valencia,1,1,D,0,1,A,,,,,,,,,,,,,
28/10/01,16h00,Zaragoza,Malaga,0,2,A,0,1,A,,,,,,,,,,,,,
03/11/01,16h00,Ath Bilbao,Alaves,2,1,H,2,0,H,,,,,,,,,,,,,
04/11/01,16h00,Betis,Zaragoza,0,1,A,0,0,D,,,,,,,,,,,,,
04/11/01,18h30,La Coruna,Osasuna,5,1,H,4,1,H,,,,,,,,,,,,,
04/11/01,21h00,Espanol,Sociedad,1,2,A,1,1,D,,,,,,,,,,,,,
04/11/01,21h00,Las Palmas,Celta,4,2,H,3,1,H,,,,,,,,,,,,,
04/11/01,16h00,Malaga,Sevilla,1,3,A,1,1,D,,,,,,,,,,,,,
04/11/01,18h30,Mallorca,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,
04/11/01,18h30,Real Madrid,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,,
04/11/01,16h00,Valencia,Vallecano,2,1,H,1,1,D,,,,,,,,,,,,,
04/11/01,18h30,Valladolid,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,
10/11/01,16h00,Sevilla,Betis,0,0,D,0,0,D,,,,,,,,,,,,,
11/11/01,18h30,Alaves,Espanol,2,1,H,1,1,D,,,,,,,,,,,,,
11/11/01,18h30,Barcelona,Valladolid,4,0,H,2,0,H,,,,,,,,,,,,,
11/11/01,21h00,Celta,Ath Bilbao,2,3,A,1,0,H,,,,,,,,,,,,,
11/11/01,18h30,Osasuna,Valencia,0,0,D,0,0,D,,,,,,,,,,,,,
11/11/01,18h30,Sociedad,Mallorca,1,2,A,0,0,D,,,,,,,,,,,,,
11/11/01,21h00,Vallecano,Malaga,3,0,H,2,0,H,,,,,,,,,,,,,
11/11/01,16h00,Tenerife,La Coruna,3,1,H,1,1,D,,,,,,,,,,,,,
