Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
30/08/97,21h00,Real Madrid,Ath Madrid,1,1,D,0,1,A,,,,,,,,,,,,,
31/08/97,18h30,Ath Bilbao,Espanol,1,3,A,1,3,A,,,,,,,,,,,,,
31/08/97,18h30,Barcelona,Sociedad,3,0,H,1,0,H,,,,,,,,,,,,,
31/08/97,16h00,Celta,Zaragoza,2,1,H,0,0,D,,,,,,,,,,,,,
31/08/97,21h00,Compostela,Sp Gijon,2,0,H,1,0,H,,,,,,,,,,,,,
31/08/97,16h00,Mallorca,Valencia,2,1,H,1,0,H,,,,,,,,,,,,,
31/08/97,16h00,Oviedo,Merida,2,0,H,2,0,H,,,,,,,,,,,,,
31/08/97,18h30,Santander,Salamanca,1,0,H,0,0,D,,,,,,,,,,,,,
31/08/97,21h00,Tenerife,La Coruna,0,0,D,0,0,D,,,,,,,,,,,,,
01/09/97,16h00,Valladolid,Betis,1,3,A,1,0,H,,,,,,,,,,,,,
06/09/97,16h00,Ath Madrid,Valladolid,5,0,H,2,0,H,,,,,,,,,,,,,
06/09/97,16h00,Betis,Ath Bilbao,1,1,D,0,0,D,,,,,,,,,,,,,
07/09/97,18h30,Espanol,Celta,1,1,D,0,0,D,,,,,,,,,,,,,
07/09/97,16h00,La Coruna,Mallorca,1,1,D,0,1,A,,,,,,,,,,,,,
07/09/97,18h30,Merida,Compostela,3,3,D,0,3,A,,,,,,,,,,,,,
07/09/97,16h00,Salamanca,Real Madrid,0,2,A,0,2,A,,,,,,,,,,,,,
07/09/97,16h00,Sociedad,Santander,1,0,H,1,0,H,,,,,,,,,,,,,
07/09/97,16h00,Sp Gijon,Tenerife,0,2,A,0,1,A,,,,,,,,,,,,,
07/09/97,16h00,Zaragoza,Oviedo,3,3,D,0,2,A,,,,,,,,,,,,,
08/09/97,18h30,Valencia,Barcelona,0,3,A,0,2,A,,,,,,,,,,,,,
13/09/97,16h00,Ath Bilbao,Ath Madrid,1,0,H,1,0,H,,,,,,,,,,,,,
13/09/97,21h00,Barcelona,La Coruna,2,1,H,1,0,H,,,,,,,,,,,,,
13/09/97,21h00,Real Madrid,Sociedad,2,0,H,1,0,H,,,,,,,,,,,,,
13/09/97,16h00,Valladolid,Salamanca,1,2,A,1,0,H,,,,,,,,,,,,,
14/09/97,21h00,Celta,Betis,2,0,H,1,0,H,,,,,,,,,,,,,
14/09/97,18h30,Compostela,Tenerife,1,2,A,0,1,A,,,,,,,,,,,,,
14/09/97,16h00,Merida,Zaragoza,0,1,A,0,1,A,,,,,,,,,,,,,
14/09/97,21h00,Oviedo,Espanol,1,1,D,0,1,A,,,,,,,,,,,,,
14/09/97,18h30,Santander,Valencia,2,1,H,2,1,H,,,,,,,,,,,,,
15/09/97,18h30,Mallorca,Sp Gijon,6,2,H,2,1,H,,,,,,,,,,,,,
28/09/97,21h00,Ath Madrid,Celta,3,3,D,0,1,A,,,,,,,,,,,,,
28/09/97,21h00,Betis,Oviedo,1,1,D,1,1,D,,,,,,,,,,,,,
28/09/97,21h00,La Coruna,Santander,4,1,H,2,1,H,,,,,,,,,,,,,
28/09/97,18h30,Salamanca,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,,
28/09/97,21h00,Sociedad,Valladolid,3,0,H,1,0,H,,,,,,,,,,,,,
28/09/97,21h00,Sp Gijon,Barcelona,1,4,A,1,2,A,,,,,,,,,,,,,
28/09/97,18h30,Tenerife,Mallorca,1,4,A,1,2,A,,,,,,,,,,,,,
28/09/97,16h00,Valencia,Real Madrid,0,2,A,0,0,D,,,,,,,,,,,,,
28/09/97,18h30,Zaragoza,Compostela,2,2,D,0,0,D,,,,,,,,,,,,,
29/09/97,18h30,Espanol,Merida,0,0,D,0,0,D,,,,,,,,,,,,,
04/10/97,18h30,Ath Bilbao,Sociedad,1,1,D,1,0,H,,,,,,,,,,,,,
04/10/97,18h30,Zaragoza,Espanol,1,1,D,0,0,D,,,,,,,,,,,,,
05/10/97,18h30,Barcelona,Tenerife,3,2,H,2,2,D,,,,,,,,,,,,,
05/10/97,21h00,Celta,Salamanca,4,1,H,3,0,H,,,,,,,,,,,,,
05/10/97,21h00,Compostela,Mallorca,2,2,D,2,1,H,,,,,,,,,,,,,
05/10/97,18h30,Oviedo,Ath Madrid,0,2,A,0,2,A,,,,,,,,,,,,,
05/10/97,21h00,Real Madrid,La Coruna,0,0,D,0,0,D,,,,,,,,,,,,,
05/10/97,18h30,Santander,Sp Gijon,4,1,H,2,0,H,,,,,,,,,,,,,
05/10/97,18h30,Valladolid,Valencia,0,3,A,0,2,A,,,,,,,,,,,,,
06/10/97,18h30,Merida,Betis,1,3,A,1,1,D,,,,,,,,,,,,,
14/10/97,18h30,Mallorca,Barcelona,0,1,A,0,1,A,,,,,,,,,,,,,
15/10/97,16h00,Ath Madrid,Merida,4,0,H,1,0,H,,,,,,,,,,,,,
15/10/97,21h00,Betis,Zaragoza,3,3,D,2,1,H,,,,,,,,,,,,,
15/10/97,18h30,Espanol,Compostela,1,0,H,0,0,D,,,,,,,,,,,,,
15/10/97,21h00,La Coruna,Valladolid,1,3,A,1,3,A,,,,,,,,,,,,,
15/10/97,16h00,Salamanca,Oviedo,0,2,A,0,0,D,,,,,,,,,,,,,
15/10/97,16h00,Sociedad,Celta,2,1,H,0,0,D,,,,,,,,,,,,,
15/10/97,21h00,Sp Gijon,Real Madrid,0,2,A,0,1,A,,,,,,,,,,,,,
15/10/97,21h00,Tenerife,Santander,2,2,D,1,1,D,,,,,,,,,,,,,
15/10/97,16h00,Valencia,Ath Bilbao,1,1,D,1,0,H,,,,,,,,,,,,,
18/10/97,18h30,Ath Bilbao,La Coruna,1,1,D,0,0,D,,,,,,,,,,,,,
18/10/97,21h00,Compostela,Barcelona,2,2,D,1,0,H,,,,,,,,,,,,,
18/10/97,18h30,Real Madrid,Tenerife,3,0,H,1,0,H,,,,,,,,,,,,,
18/10/97,16h00,Valladolid,Sp Gijon,1,1,D,0,0,D,,,,,,,,,,,,,
18/10/97,16h00,Zaragoza,Ath Madrid,1,5,A,0,3,A,,,,,,,,,,,,,
19/10/97,21h00,Celta,Valencia,1,0,H,1,0,H,,,,,,,,,,,,,
19/10/97,21h00,Espanol,Betis,5,0,H,1,0,H,,,,,,,,,,,,,
19/10/97,18h30,Merida,Salamanca,1,0,H,1,0,H,,,,,,,,,,,,,
19/10/97,21h00,Oviedo,Sociedad,0,5,A,0,2,A,,,,,,,,,,,,,
19/10/97,16h00,Santander,Mallorca,0,1,A,0,1,A,,,,,,,,,,,,,
25/10/97,18h30,La Coruna,Celta,1,1,D,1,1,D,,,,,,,,,,,,,
26/10/97,18h30,Ath Madrid,Espanol,0,2,A,0,1,A,,,,,,,,,,,,,
26/10/97,18h30,Barcelona,Santander,2,0,H,0,0,D,,,,,,,,,,,,,
26/10/97,18h30,Betis,Compostela,1,0,H,1,0,H,,,,,,,,,,,,,
26/10/97,16h00,Salamanca,Zaragoza,1,2,A,1,1,D,,,,,,,,,,,,,
26/10/97,18h30,Sociedad,Merida,2,1,H,1,0,H,,,,,,,,,,,,,
26/10/97,16h00,Sp Gijon,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,
26/10/97,16h00,Tenerife,Valladolid,1,0,H,0,0,D,,,,,,,,,,,,,
26/10/97,18h30,Valencia,Oviedo,1,1,D,1,0,H,,,,,,,,,,,,,
27/10/97,18h30,Mallorca,Real Madrid,0,0,D,0,0,D,,,,,,,,,,,,,
01/11/97,21h00,Ath Bilbao,Tenerife,3,0,H,1,0,H,,,,,,,,,,,,,
01/11/97,18h30,Betis,Ath Madrid,2,3,A,1,2,A,,,,,,,,,,,,,
01/11/97,21h00,Real Madrid,Barcelona,2,3,A,0,1,A,,,,,,,,,,,,,
01/11/97,16h00,Valladolid,Mallorca,0,0,D,0,0,D,,,,,,,,,,,,,
02/11/97,21h00,Celta,Sp Gijon,1,0,H,0,0,D,,,,,,,,,,,,,
02/11/97,18h30,Compostela,Santander,3,1,H,2,1,H,,,,,,,,,,,,,
02/11/97,21h00,Espanol,Salamanca,3,0,H,1,0,H,,,,,,,,,,,,,
02/11/97,18h30,Oviedo,La Coruna,1,1,D,0,0,D,,,,,,,,,,,,,
02/11/97,21h00,Zaragoza,Sociedad,0,0,D,0,0,D,,,,,,,,,,,,,
03/11/97,16h00,Merida,Valencia,1,0,H,0,0,D,,,,,,,,,,,,,
08/11/97,21h00,Santander,Real Madrid,1,2,A,0,0,D,,,,,,,,,,,,,
09/11/97,16h00,Ath Madrid,Compostela,3,1,H,2,0,H,,,,,,,,,,,,,
09/11/97,16h00,Barcelona,Valladolid,1,2,A,0,1,A,,,,,,,,,,,,,
09/11/97,18h30,La Coruna,Merida,0,1,A,0,0,D,,,,,,,,,,,,,
09/11/97,21h00,Mallorca,Ath Bilbao,4,0,H,3,0,H,,,,,,,,,,,,,
09/11/97,21h00,Salamanca,Betis,0,0,D,0,0,D,,,,,,,,,,,,,
09/11/97,16h00,Sociedad,Espanol,2,0,H,1,0,H,,,,,,,,,,,,,
09/11/97,18h30,Sp Gijon,Oviedo,1,2,A,1,1,D,,,,,,,,,,,,,
09/11/97,18h30,Tenerife,Celta,1,3,A,0,1,A,,,,,,,,,,,,,
09/11/97,18h30,Valencia,Zaragoza,2,1,H,1,0,H,,,,,,,,,,,,,
11/11/97,18h30,Ath Madrid,Salamanca,1,1,D,0,0,D,,,,,,,,,,,,,
12/11/97,21h00,Betis,Sociedad,0,0,D,0,0,D,,,,,,,,,,,,,
12/11/97,21h00,Celta,Mallorca,1,0,H,0,0,D,,,,,,,,,,,,,
12/11/97,18h30,Compostela,Real Madrid,2,3,A,0,1,A,,,,,,,,,,,,,
12/11/97,21h00,Espanol,Valencia,3,0,H,2,0,H,,,,,,,,,,,,,
12/11/97,16h00,Merida,Sp Gijon,1,0,H,0,0,D,,,,,,,,,,,,,
12/11/97,18h30,Oviedo,Tenerife,1,0,H,0,0,D,,,,,,,,,,,,,
12/11/97,16h00,Valladolid,Santander,0,0,D,0,0,D,,,,,,,,,,,,,
12/11/97,16h00,Zaragoza,La Coruna,1,2,A,0,1,A,,,,,,,,,,,,,
13/11/97,18h30,Ath Bilbao,Barcelona,3,0,H,1,0,H,,,,,,,,,,,,,
15/11/97,18h30,Sociedad,Ath Madrid,0,0,D,0,0,D,,,,,,,,,,,,,
16/11/97,18h30,Barcelona,Celta,3,2,H,1,1,D,,,,,,,,,,,,,
16/11/97,16h00,La Coruna,Espanol,1,1,D,1,1,D,,,,,,,,,,,,,
16/11/97,18h30,Mallorca,Oviedo,1,1,D,0,0,D,,,,,,,,,,,,,
16/11/97,21h00,Salamanca,Compostela,0,1,A,0,0,D,,,,,,,,,,,,,
16/11/97,16h00,Santander,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,,
16/11/97,18h30,Sp Gijon,Zaragoza,2,3,A,0,2,A,,,,,,,,,,,,,
16/11/97,21h00,Tenerife,Merida,1,1,D,1,0,H,,,,,,,,,,,,,
16/11/97,18h30,Valencia,Betis,1,0,H,1,0,H,,,,,,,,,,,,,
17/11/97,16h00,Real Madrid,Valladolid,3,1,H,2,1,H,,,,,,,,,,,,,
22/11/97,16h00,Ath Bilbao,Real Madrid,1,1,D,1,0,H,,,,,,,,,,,,,
22/11/97,16h00,Ath Madrid,Valencia,3,1,H,1,0,H,,,,,,,,,,,,,
22/11/97,21h00,Oviedo,Barcelona,1,0,H,0,0,D,,,,,,,,,,,,,
23/11/97,21h00,Betis,La Coruna,1,0,H,0,0,D,,,,,,,,,,,,,
23/11/97,16h00,Celta,Santander,1,2,A,1,0,H,,,,,,,,,,,,,
23/11/97,16h00,Compostela,Valladolid,0,0,D,0,0,D,,,,,,,,,,,,,
23/11/97,21h00,Merida,Mallorca,0,0,D,0,0,D,,,,,,,,,,,,,
23/11/97,18h30,Salamanca,Sociedad,0,0,D,0,0,D,,,,,,,,,,,,,
23/11/97,18h30,Zaragoza,Tenerife,1,0,H,0,0,D,,,,,,,,,,,,,
24/11/97,21h00,Espanol,Sp Gijon,1,1,D,1,0,H,,,,,,,,,,,,,
29/11/97,21h00,Sp Gijon,Betis,2,3,A,2,2,D,,,,,,,,,,,,,
30/11/97,16h00,La Coruna,Ath Madrid,2,2,D,1,1,D,,,,,,,,,,,,,
30/11/97,16h00,Mallorca,Zaragoza,0,2,A,0,1,A,,,,,,,,,,,,,
30/11/97,18h30,Real Madrid,Celta,3,1,H,1,0,H,,,,,,,,,,,,,
30/11/97,16h00,Santander,Oviedo,0,0,D,0,0,D,,,,,,,,,,,,,
30/11/97,16h00,Sociedad,Compostela,5,1,H,3,1,H,,,,,,,,,,,,,
30/11/97,18h30,Tenerife,Espanol,0,0,D,0,0,D,,,,,,,,,,,,,
30/11/97,21h00,Valencia,Salamanca,0,1,A,0,0,D,,,,,,,,,,,,,
30/11/97,16h00,Valladolid,Ath Bilbao,3,0,H,1,0,H,,,,,,,,,,,,,
01/12/97,21h00,Barcelona,Merida,3,1,H,1,0,H,,,,,,,,,,,,,
06/12/97,21h00,Ath Madrid,Sp Gijon,2,1,H,0,0,D,,,,,,,,,,,,,
06/12/97,21h00,Espanol,Mallorca,1,0,H,1,0,H,,,,,,,,,,,,,
06/12/97,18h30,Oviedo,Real Madrid,1,1,D,0,0,D,,,,,,,,,,,,,
06/12/97,16h00,Zaragoza,Barcelona,1,2,A,0,2,A,,,,,,,,,,,,,
07/12/97,21h00,Betis,Tenerife,3,0,H,3,0,H,,,,,,,,,,,,,
07/12/97,21h00,Celta,Valladolid,2,0,H,2,0,H,,,,,,,,,,,,,
07/12/97,18h30,Compostela,Ath Bilbao,1,4,A,1,1,D,,,,,,,,,,,,,
