Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
09/09/00,16h00,Barcelona,Malaga,2,1,H,2,0,H,,,,,,,,,,,,,
09/09/00,16h00,La Coruna,Ath Bilbao,2,0,H,0,0,D,,,,,,,,,,,,,
09/09/00,16h00,Real Madrid,Valencia,2,1,H,0,0,D,,,,,,,,,,,,,
09/09/00,21h00,Sociedad,Santander,2,2,D,0,0,D,,,,,,,,,,,,,
09/09/00,16h00,Zaragoza,Espanol,1,2,A,0,0,D,,,,,,,,,,,,,
10/09/00,21h00,Las Palmas,Alaves,0,3,A,0,1,A,,,,,,,,,,,,,
10/09/00,21h00,Mallorca,Valladolid,1,1,D,1,0,H,,,,,,,,,,,,,
10/09/00,21h00,Numancia,Oviedo,1,0,H,0,0,D,,,,,,,,,,,,,
10/09/00,18h30,Osasuna,Celta,0,2,A,0,0,D,,,,,,,,,,,,,
10/09/00,18h30,Villarreal,Vallecano,1,5,A,0,3,A,,,,,,,,,,,,,
16/09/00,16h00,Ath Bilbao,Barcelona,3,1,H,1,1,D,,,,,,,,,,,,,
16/09/00,18h30,Malaga,Real Madrid,3,3,D,1,1,D,,,,,,,,,,,,,
16/09/00,18h30,Santander,La Coruna,0,3,A,0,1,A,,,,,,,,,,,,,
16/09/00,18h30,Valencia,Mallorca,4,0,H,1,0,H,,,,,,,,,,,,,
16/09/00,18h30,Valladolid,Numancia,2,0,H,1,0,H,,,,,,,,,,,,,
17/09/00,16h00,Alaves,Villarreal,0,1,A,0,0,D,,,,,,,,,,,,,
17/09/00,21h00,Celta,Sociedad,4,1,H,3,0,H,,,,,,,,,,,,,
17/09/00,18h30,Espanol,Osasuna,1,2,A,0,0,D,,,,,,,,,,,,,
17/09/00,21h00,Oviedo,Las Palmas,2,2,D,0,1,A,,,,,,,,,,,,,
17/09/00,21h00,Vallecano,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,,
23/09/00,21h00,Barcelona,Santander,3,1,H,1,0,H,,,,,,,,,,,,,
23/09/00,21h00,Las Palmas,Valladolid,1,1,D,0,1,A,,,,,,,,,,,,,
23/09/00,21h00,Real Madrid,Ath Bilbao,4,1,H,2,0,H,,,,,,,,,,,,,
23/09/00,16h00,Sociedad,La Coruna,1,1,D,1,0,H,,,,,,,,,,,,,
23/09/00,21h00,Zaragoza,Alaves,2,2,D,1,2,A,,,,,,,,,,,,,
24/09/00,21h00,Celta,Espanol,1,0,H,1,0,H,,,,,,,,,,,,,
24/09/00,21h00,Mallorca,Malaga,0,1,A,0,0,D,,,,,,,,,,,,,
24/09/00,18h30,Numancia,Valencia,0,3,A,0,0,D,,,,,,,,,,,,,
24/09/00,16h00,Osasuna,Vallecano,2,2,D,1,1,D,,,,,,,,,,,,,
24/09/00,21h00,Villarreal,Oviedo,1,0,H,1,0,H,,,,,,,,,,,,,
30/09/00,21h00,Santander,Real Madrid,0,0,D,0,0,D,,,,,,,,,,,,,
01/10/00,16h00,Alaves,Osasuna,2,0,H,0,0,D,,,,,,,,,,,,,
01/10/00,21h00,Ath Bilbao,Mallorca,2,1,H,1,1,D,,,,,,,,,,,,,
01/10/00,21h00,La Coruna,Barcelona,2,0,H,0,0,D,,,,,,,,,,,,,
01/10/00,21h00,Malaga,Numancia,1,3,A,1,2,A,,,,,,,,,,,,,
01/10/00,21h00,Oviedo,Zaragoza,2,1,H,2,0,H,,,,,,,,,,,,,
01/10/00,21h00,Vallecano,Celta,3,0,H,1,0,H,,,,,,,,,,,,,
01/10/00,18h30,Valencia,Las Palmas,5,1,H,2,0,H,,,,,,,,,,,,,
01/10/00,21h00,Valladolid,Villarreal,0,0,D,0,0,D,,,,,,,,,,,,,
14/10/00,16h00,Espanol,Vallecano,0,0,D,0,0,D,,,,,,,,,,,,,
14/10/00,21h00,Las Palmas,Malaga,2,1,H,0,0,D,,,,,,,,,,,,,
14/10/00,21h00,Real Madrid,La Coruna,3,0,H,2,0,H,,,,,,,,,,,,,
14/10/00,21h00,Sociedad,Barcelona,0,6,A,0,6,A,,,,,,,,,,,,,
14/10/00,18h30,Villarreal,Valencia,1,1,D,0,0,D,,,,,,,,,,,,,
15/10/00,18h30,Celta,Alaves,1,1,D,1,1,D,,,,,,,,,,,,,
15/10/00,16h00,Mallorca,Santander,2,1,H,0,1,A,,,,,,,,,,,,,
15/10/00,21h00,Numancia,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,,
15/10/00,18h30,Osasuna,Oviedo,0,0,D,0,0,D,,,,,,,,,,,,,
15/10/00,21h00,Zaragoza,Valladolid,0,0,D,0,0,D,,,,,,,,,,,,,
18/10/00,18h30,Espanol,Sociedad,1,2,A,1,2,A,,,,,,,,,,,,,
21/10/00,16h00,Barcelona,Real Madrid,2,0,H,1,0,H,,,,,,,,,,,,,
21/10/00,18h30,La Coruna,Mallorca,1,1,D,0,0,D,,,,,,,,,,,,,
21/10/00,16h00,Valencia,Zaragoza,1,0,H,0,0,D,,,,,,,,,,,,,
22/10/00,16h00,Alaves,Espanol,1,0,H,0,0,D,,,,,,,,,,,,,
22/10/00,16h00,Ath Bilbao,Las Palmas,0,3,A,0,1,A,,,,,,,,,,,,,
22/10/00,21h00,Malaga,Villarreal,2,1,H,2,0,H,,,,,,,,,,,,,
22/10/00,18h30,Oviedo,Celta,3,1,H,2,0,H,,,,,,,,,,,,,
22/10/00,21h00,Vallecano,Sociedad,4,1,H,2,1,H,,,,,,,,,,,,,
22/10/00,21h00,Santander,Numancia,4,2,H,2,1,H,,,,,,,,,,,,,
22/10/00,18h30,Valladolid,Osasuna,1,1,D,1,1,D,,,,,,,,,,,,,
28/10/00,21h00,Las Palmas,Santander,2,1,H,1,0,H,,,,,,,,,,,,,
28/10/00,21h00,Mallorca,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,,
28/10/00,16h00,Numancia,La Coruna,1,2,A,0,2,A,,,,,,,,,,,,,
28/10/00,16h00,Villarreal,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,,
28/10/00,16h00,Zaragoza,Malaga,1,1,D,0,0,D,,,,,,,,,,,,,
29/10/00,18h30,Celta,Valladolid,2,1,H,1,0,H,,,,,,,,,,,,,
29/10/00,16h00,Espanol,Oviedo,2,0,H,1,0,H,,,,,,,,,,,,,
29/10/00,21h00,Osasuna,Valencia,1,2,A,1,1,D,,,,,,,,,,,,,
29/10/00,18h30,Sociedad,Real Madrid,1,4,A,0,2,A,,,,,,,,,,,,,
29/10/00,18h30,Vallecano,Alaves,0,1,A,0,1,A,,,,,,,,,,,,,
31/10/00,21h00,La Coruna,Las Palmas,4,0,H,1,0,H,,,,,,,,,,,,,
01/11/00,16h00,Alaves,Sociedad,0,1,A,0,0,D,,,,,,,,,,,,,
01/11/00,18h30,Ath Bilbao,Zaragoza,1,2,A,0,1,A,,,,,,,,,,,,,
01/11/00,18h30,Barcelona,Numancia,1,1,D,0,0,D,,,,,,,,,,,,,
01/11/00,18h30,Malaga,Osasuna,3,1,H,2,1,H,,,,,,,,,,,,,
01/11/00,16h00,Oviedo,Vallecano,4,1,H,2,1,H,,,,,,,,,,,,,
01/11/00,18h30,Real Madrid,Mallorca,0,2,A,0,0,D,,,,,,,,,,,,,
01/11/00,18h30,Santander,Villarreal,3,1,H,2,0,H,,,,,,,,,,,,,
01/11/00,16h00,Valencia,Celta,1,0,H,0,0,D,,,,,,,,,,,,,
01/11/00,21h00,Valladolid,Espanol,1,1,D,0,1,A,,,,,,,,,,,,,
04/11/00,16h00,Celta,Malaga,1,0,H,0,0,D,,,,,,,,,,,,,
04/11/00,21h00,Espanol,Valencia,1,0,H,0,0,D,,,,,,,,,,,,,
04/11/00,16h00,Las Palmas,Barcelona,0,1,A,0,0,D,,,,,,,,,,,,,
04/11/00,21h00,Numancia,Real Madrid,3,1,H,2,1,H,,,,,,,,,,,,,
04/11/00,18h30,Villarreal,La Coruna,3,2,H,1,1,D,,,,,,,,,,,,,
05/11/00,18h30,Alaves,Oviedo,4,0,H,2,0,H,,,,,,,,,,,,,
05/11/00,16h00,Osasuna,Ath Bilbao,1,1,D,0,1,A,,,,,,,,,,,,,
05/11/00,21h00,Sociedad,Mallorca,0,1,A,0,0,D,,,,,,,,,,,,,
05/11/00,21h00,Vallecano,Valladolid,2,1,H,1,0,H,,,,,,,,,,,,,
05/11/00,21h00,Zaragoza,Santander,2,0,H,1,0,H,,,,,,,,,,,,,
11/11/00,21h00,La Coruna,Zaragoza,2,0,H,1,0,H,,,,,,,,,,,,,
12/11/00,16h00,Ath Bilbao,Celta,2,1,H,1,1,D,,,,,,,,,,,,,
12/11/00,16h00,Barcelona,Villarreal,1,2,A,1,1,D,,,,,,,,,,,,,
12/11/00,18h30,Malaga,Espanol,0,0,D,0,0,D,,,,,,,,,,,,,
12/11/00,18h30,Mallorca,Numancia,2,1,H,2,0,H,,,,,,,,,,,,,
12/11/00,16h00,Oviedo,Sociedad,1,0,H,0,0,D,,,,,,,,,,,,,
12/11/00,16h00,Real Madrid,Las Palmas,5,1,H,2,1,H,,,,,,,,,,,,,
12/11/00,21h00,Santander,Osasuna,0,0,D,0,0,D,,,,,,,,,,,,,
12/11/00,16h00,Valencia,Vallecano,2,2,D,0,1,A,,,,,,,,,,,,,
12/11/00,18h30,Valladolid,Alaves,2,1,H,0,0,D,,,,,,,,,,,,,
18/11/00,18h30,Alaves,Valencia,1,1,D,0,0,D,,,,,,,,,,,,,
18/11/00,18h30,Las Palmas,Mallorca,1,0,H,0,0,D,,,,,,,,,,,,,
18/11/00,18h30,Osasuna,La Coruna,1,1,D,1,1,D,,,,,,,,,,,,,
18/11/00,21h00,Villarreal,Real Madrid,0,1,A,0,0,D,,,,,,,,,,,,,
19/11/00,18h30,Celta,Santander,1,1,D,1,0,H,,,,,,,,,,,,,
19/11/00,21h00,Espanol,Ath Bilbao,2,1,H,1,0,H,,,,,,,,,,,,,
19/11/00,21h00,Oviedo,Valladolid,4,1,H,1,0,H,,,,,,,,,,,,,
19/11/00,21h00,Sociedad,Numancia,4,1,H,3,0,H,,,,,,,,,,,,,
19/11/00,21h00,Vallecano,Malaga,4,2,H,2,1,H,,,,,,,,,,,,,
19/11/00,16h00,Zaragoza,Barcelona,3,1,H,1,0,H,,,,,,,,,,,,,
25/11/00,18h30,Mallorca,Villarreal,2,1,H,0,1,A,,,,,,,,,,,,,
26/11/00,16h00,Ath Bilbao,Vallecano,4,2,H,3,1,H,,,,,,,,,,,,,
26/11/00,16h00,Barcelona,Osasuna,2,0,H,0,0,D,,,,,,,,,,,,,
26/11/00,16h00,La Coruna,Celta,1,0,H,0,0,D,,,,,,,,,,,,,
26/11/00,16h00,Malaga,Alaves,3,1,H,2,0,H,,,,,,,,,,,,,
26/11/00,21h00,Numancia,Las Palmas,0,1,A,0,0,D,,,,,,,,,,,,,
26/11/00,21h00,Santander,Espanol,1,2,A,0,1,A,,,,,,,,,,,,,
26/11/00,18h30,Valencia,Oviedo,2,0,H,0,0,D,,,,,,,,,,,,,
26/11/00,21h00,Valladolid,Sociedad,2,1,H,2,0,H,,,,,,,,,,,,,
02/12/00,21h00,Celta,Barcelona,3,3,D,3,1,H,,,,,,,,,,,,,
02/12/00,16h00,Espanol,La Coruna,0,2,A,0,0,D,,,,,,,,,,,,,
02/12/00,16h00,Osasuna,Real Madrid,2,3,A,1,1,D,,,,,,,,,,,,,
02/12/00,18h30,Vallecano,Santander,4,1,H,1,1,D,,,,,,,,,,,,,
02/12/00,16h00,Valladolid,Valencia,0,0,D,0,0,D,,,,,,,,,,,,,
03/12/00,18h30,Alaves,Ath Bilbao,2,1,H,0,1,A,,,,,,,,,,,,,
03/12/00,21h00,Oviedo,Malaga,3,2,H,1,2,A,,,,,,,,,,,,,
03/12/00,16h00,Sociedad,Las Palmas,1,1,D,0,0,D,,,,,,,,,,,,,
03/12/00,18h30,Villarreal,Numancia,0,0,D,0,0,D,,,,,,,,,,,,,
03/12/00,18h30,Zaragoza,Mallorca,1,1,D,1,0,H,,,,,,,,,,,,,
09/12/00,18h30,Las Palmas,Villarreal,1,5,A,0,2,A,,,,,,,,,,,,,
09/12/00,16h00,Numancia,Zaragoza,1,1,D,1,1,D,,,,,,,,,,,,,
09/12/00,21h00,Valencia,Sociedad,2,0,H,0,0,D,,,,,,,,,,,,,
10/12/00,21h00,Ath Bilbao,Oviedo,4,0,H,0,0,D,,,,,,,,,,,,,
10/12/00,21h00,Barcelona,Espanol,4,2,H,2,0,H,,,,,,,,,,,,,
10/12/00,16h00,La Coruna,Vallecano,1,1,D,1,0,H,,,,,,,,,,,,,
10/12/00,18h30,Malaga,Valladolid,3,1,H,1,0,H,,,,,,,,,,,,,
10/12/00,16h00,Mallorca,Osasuna,1,1,D,0,1,A,,,,,,,,,,,,,
10/12/00,18h30,Real Madrid,Celta,3,0,H,2,0,H,,,,,,,,,,,,,
10/12/00,16h00,Santander,Alaves,2,1,H,0,0,D,,,,,,,,,,,,,
16/12/00,18h30,Alaves,La Coruna,3,1,H,2,1,H,,,,,,,,,,,,,
16/12/00,16h00,Espanol,Real Madrid,1,2,A,1,2,A,,,,,,,,,,,,,
16/12/00,16h00,Sociedad,Villarreal,0,2,A,0,1,A,,,,,,,,,,,,,
16/12/00,18h30,Vallecano,Barcelona,2,2,D,1,1,D,,,,,,,,,,,,,
16/12/00,16h00,Zaragoza,Las Palmas,3,1,H,0,0,D,,,,,,,,,,,,,
17/12/00,21h00,Celta,Mallorca,2,2,D,1,1,D,,,,,,,,,,,,,
17/12/00,16h00,Osasuna,Numancia,2,0,H,0,0,D,,,,,,,,,,,,,
17/12/00,16h00,Oviedo,Santander,1,0,H,1,0,H,,,,,,,,,,,,,
17/12/00,16h00,Valencia,Malaga,2,0,H,1,0,H,,,,,,,,,,,,,
17/12/00,18h30,Valladolid,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,,,
19/12/00,18h30,Real Madrid,Vallecano,3,1,H,2,0,H,,,,,,,,,,,,,
20/12/00,16h00,Ath Bilbao,Valencia,1,1,D,1,0,H,,,,,,,,,,,,,
20/12/00,21h00,Barcelona,Alaves,3,2,H,1,0,H,,,,,,,,,,,,,
20/12/00,21h00,La Coruna,Oviedo,3,0,H,1,0,H,,,,,,,,,,,,,
20/12/00,21h00,Las Palmas,Osasuna,3,2,H,0,0,D,,,,,,,,,,,,,
20/12/00,16h00,Malaga,Sociedad,3,0,H,2,0,H,,,,,,,,,,,,,
20/12/00,16h00,Mallorca,Espanol,3,2,H,1,2,A,,,,,,,,,,,,,
20/12/00,16h00,Numancia,Celta,4,2,H,2,1,H,,,,,,,,,,,,,
20/12/00,18h30,Santander,Valladolid,2,2,D,2,1,H,,,,,,,,,,,,,
20/12/00,21h00,Villarreal,Zaragoza,1,1,D,1,0,H,,,,,,,,,,,,,
06/01/01,21h00,Malaga,Ath Bilbao,2,1,H,2,0,H,,,,,,,,,,,,,
07/01/01,18h30,Alaves,Real Madrid,1,3,A,1,1,D,,,,,,,,,,,,,
07/01/01,18h30,Celta,Las Palmas,0,1,A,0,1,A,,,,,,,,,,,,,
07/01/01,18h30,Espanol,Numancia,2,0,H,2,0,H,,,,,,,,,,,,,
07/01/01,16h00,Osasuna,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,
07/01/01,16h00,Oviedo,Barcelona,2,3,A,0,2,A,,,,,,,,,,,,,
07/01/01,21h00,Sociedad,Zaragoza,1,1,D,1,0,H,,,,,,,,,,,,,
07/01/01,16h00,Vallecano,Mallorca,2,2,D,2,1,H,,,,,,,,,,,,,
07/01/01,21h00,Valencia,Santander,1,0,H,1,0,H,,,,,,,,,,,,,
07/01/01,18h30,Valladolid,La Coruna,3,1,H,0,0,D,,,,,,,,,,,,,
13/01/01,18h30,Barcelona,Valladolid,3,1,H,0,0,D,,,,,,,,,,,,,
13/01/01,21h00,La Coruna,Valencia,2,0,H,0,0,D,,,,,,,,,,,,,
14/01/01,16h00,Las Palmas,Espanol,1,0,H,1,0,H,,,,,,,,,,,,,
14/01/01,16h00,Mallorca,Alaves,4,3,H,1,0,H,,,,,,,,,,,,,
14/01/01,21h00,Numancia,Vallecano,0,2,A,0,1,A,,,,,,,,,,,,,
14/01/01,18h30,Real Madrid,Oviedo,4,0,H,1,0,H,,,,,,,,,,,,,
14/01/01,16h00,Sociedad,Ath Bilbao,0,2,A,0,1,A,,,,,,,,,,,,,
14/01/01,16h00,Santander,Malaga,0,1,A,0,1,A,,,,,,,,,,,,,
14/01/01,18h30,Villarreal,Celta,2,0,H,1,0,H,,,,,,,,,,,,,
14/01/01,21h00,Zaragoza,Osasuna,4,2,H,3,2,H,,,,,,,,,,,,,
20/01/01,16h00,Valencia,Barcelona,0,1,A,0,1,A,,,,,,,,,,,,,
21/01/01,18h30,Alaves,Numancia,0,2,A,0,1,A,,,,,,,,,,,,,
21/01/01,16h00,Ath Bilbao,Santander,3,1,H,1,0,H,,,,,,,,,,,,,
21/01/01,16h00,Celta,Zaragoza,1,1,D,1,1,D,,,,,,,,,,,,,
21/01/01,21h00,Espanol,Villarreal,2,1,H,1,0,H,,,,,,,,,,,,,
21/01/01,21h00,Malaga,La Coruna,1,3,A,1,1,D,,,,,,,,,,,,,
21/01/01,21h00,Osasuna,Sociedad,1,1,D,0,0,D,,,,,,,,,,,,,
21/01/01,21h00,Oviedo,Mallorca,1,1,D,0,1,A,,,,,,,,,,,,,
21/01/01,18h30,Vallecano,Las Palmas,1,1,D,1,1,D,,,,,,,,,,,,,
21/01/01,18h30,Valladolid,Real Madrid,2,2,D,1,1,D,,,,,,,,,,,,,
24/01/01,21h00,Real Madrid,Zaragoza,3,0,H,0,0,D,,,,,,,,,,,,,
27/01/01,21h00,Ath Bilbao,La Coruna,2,2,D,1,2,A,,,,,,,,,,,,,
27/01/01,18h30,Espanol,Zaragoza,5,0,H,3,0,H,,,,,,,,,,,,,
27/01/01,21h00,Malaga,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,
