Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
12/09/98,15h00,Fiorentina,Empoli,2,0,H,1,0,H,,,,,,,,,,,,,
12/09/98,20h45,Milan,Bologna,3,0,H,0,0,D,,,,,,,,,,,,,
12/09/98,15h00,Parma,Vicenza,0,0,D,0,0,D,,,,,,,,,,,,,
12/09/98,20h45,Roma,Salernitana,3,1,H,0,1,A,,,,,,,,,,,,,
12/09/98,20h45,Udinese,Sampdoria,2,2,D,2,2,D,,,,,,,,,,,,,
13/09/98,18h00,Bari,Venezia,1,0,H,1,0,H,,,,,,,,,,,,,
13/09/98,20h45,Cagliari,Inter,2,2,D,2,0,H,,,,,,,,,,,,,
13/09/98,18h00,Perugia,Juventus,3,4,A,0,3,A,,,,,,,,,,,,,
13/09/98,18h00,Piacenza,Lazio,1,1,D,0,0,D,,,,,,,,,,,,,
20/09/98,20h45,Bologna,Udinese,1,3,A,0,2,A,,,,,,,,,,,,,
20/09/98,15h00,Empoli,Roma,0,0,D,0,0,D,,,,,,,,,,,,,
20/09/98,15h00,Inter,Piacenza,1,0,H,0,0,D,,,,,,,,,,,,,
20/09/98,15h00,Juventus,Cagliari,1,0,H,1,0,H,,,,,,,,,,,,,
20/09/98,20h45,Lazio,Bari,0,0,D,0,0,D,,,,,,,,,,,,,
20/09/98,18h00,Salernitana,Milan,1,2,A,0,0,D,,,,,,,,,,,,,
20/09/98,20h45,Sampdoria,Perugia,1,1,D,1,0,H,,,,,,,,,,,,,
20/09/98,18h00,Venezia,Parma,0,0,D,0,0,D,,,,,,,,,,,,,
20/09/98,20h45,Vicenza,Fiorentina,1,2,A,0,1,A,,,,,,,,,,,,,
26/09/98,15h00,Bari,Bologna,0,0,D,0,0,D,,,,,,,,,,,,,
26/09/98,18h00,Milan,Fiorentina,1,3,A,0,1,A,,,,,,,,,,,,,
26/09/98,15h00,Parma,Juventus,1,0,H,0,0,D,,,,,,,,,,,,,
26/09/98,18h00,Roma,Venezia,2,0,H,2,0,H,,,,,,,,,,,,,
26/09/98,15h00,Udinese,Salernitana,2,0,H,2,0,H,,,,,,,,,,,,,
27/09/98,15h00,Cagliari,Sampdoria,5,0,H,1,0,H,,,,,,,,,,,,,
27/09/98,20h45,Empoli,Inter,1,2,A,1,2,A,,,,,,,,,,,,,
27/09/98,20h45,Perugia,Lazio,2,2,D,1,1,D,,,,,,,,,,,,,
27/09/98,15h00,Piacenza,Vicenza,2,0,H,1,0,H,,,,,,,,,,,,,
04/10/98,15h00,Bologna,Parma,0,0,D,0,0,D,,,,,,,,,,,,,
04/10/98,20h45,Fiorentina,Udinese,1,0,H,0,0,D,,,,,,,,,,,,,
04/10/98,20h45,Inter,Perugia,2,0,H,1,0,H,,,,,,,,,,,,,
04/10/98,15h00,Juventus,Piacenza,1,0,H,1,0,H,,,,,,,,,,,,,
04/10/98,18h00,Lazio,Cagliari,2,0,H,0,0,D,,,,,,,,,,,,,
04/10/98,15h00,Salernitana,Empoli,1,1,D,1,1,D,,,,,,,,,,,,,
04/10/98,15h00,Sampdoria,Roma,2,1,H,0,0,D,,,,,,,,,,,,,
04/10/98,15h00,Venezia,Milan,0,2,A,0,1,A,,,,,,,,,,,,,
04/10/98,20h45,Vicenza,Bari,1,0,H,1,0,H,,,,,,,,,,,,,
17/10/98,20h45,Empoli,Bologna,0,0,D,0,0,D,,,,,,,,,,,,,
17/10/98,15h00,Parma,Salernitana,2,0,H,0,0,D,,,,,,,,,,,,,
17/10/98,18h00,Roma,Fiorentina,2,1,H,0,1,A,,,,,,,,,,,,,
18/10/98,15h00,Bari,Udinese,1,1,D,0,0,D,,,,,,,,,,,,,
18/10/98,15h00,Cagliari,Milan,1,0,H,1,0,H,,,,,,,,,,,,,
18/10/98,20h45,Inter,Lazio,3,5,A,1,3,A,,,,,,,,,,,,,
18/10/98,15h00,Perugia,Venezia,1,0,H,1,0,H,,,,,,,,,,,,,
18/10/98,20h45,Piacenza,Sampdoria,4,1,H,2,1,H,,,,,,,,,,,,,
18/10/98,20h45,Vicenza,Juventus,1,1,D,1,1,D,,,,,,,,,,,,,
25/10/98,15h00,Bologna,Piacenza,3,1,H,0,0,D,,,,,,,,,,,,,
25/10/98,15h00,Cagliari,Bari,3,3,D,2,1,H,,,,,,,,,,,,,
25/10/98,18h00,Fiorentina,Salernitana,4,0,H,0,0,D,,,,,,,,,,,,,
25/10/98,20h45,Juventus,Inter,1,0,H,0,0,D,,,,,,,,,,,,,
25/10/98,15h00,Lazio,Vicenza,1,1,D,0,1,A,,,,,,,,,,,,,
25/10/98,20h45,Milan,Roma,3,2,H,0,1,A,,,,,,,,,,,,,
25/10/98,20h45,Perugia,Parma,2,1,H,2,1,H,,,,,,,,,,,,,
25/10/98,20h45,Sampdoria,Empoli,3,0,H,1,0,H,,,,,,,,,,,,,
25/10/98,15h00,Udinese,Venezia,1,1,D,1,0,H,,,,,,,,,,,,,
