Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
30/08/08,18h00,Sampdoria,Inter,1,1,D,0,1,A,,18,15,3,4,19,20,9,8,2,2,0,0
30/08/08,20h45,Udinese,Palermo,3,1,H,2,0,H,,22,14,7,4,17,15,10,4,2,4,0,0
31/08/08,20h45,Atalanta,Siena,1,0,H,1,0,H,,10,5,3,1,18,24,3,6,1,1,0,1
31/08/08,18h00,Cagliari,Lazio,1,4,A,1,0,H,,18,17,4,8,12,17,8,3,4,1,1,0
31/08/08,18h00,Catania,Genoa,1,0,H,0,0,D,,7,12,4,3,22,30,3,8,5,3,0,0
31/08/08,20h45,Chievo,Reggina,2,1,H,0,0,D,,15,9,7,2,15,16,4,9,3,1,1,0
31/08/08,18h00,Fiorentina,Juventus,1,1,D,0,1,A,,13,18,2,5,18,25,3,3,1,3,1,0
31/08/08,20h45,Milan,Bologna,1,2,A,1,1,D,,23,13,8,3,16,12,4,1,1,3,0,0
31/08/08,20h45,Roma,Napoli,1,1,D,1,0,H,,17,19,7,5,17,22,6,8,2,1,0,1
31/08/08,18h00,Torino,Lecce,3,0,H,2,0,H,,13,18,6,4,11,17,6,6,1,3,0,0
13/09/08,18h00,Inter,Catania,2,1,H,1,1,D,,21,12,6,1,15,27,8,5,2,5,1,0
13/09/08,18h00,Palermo,Roma,3,1,H,1,1,D,,18,20,6,7,24,13,5,3,1,2,0,0
14/09/08,15h00,Bologna,Atalanta,0,1,A,0,1,A,,6,13,2,2,19,25,7,5,2,6,0,0
14/09/08,18h00,Genoa,Milan,2,0,H,1,0,H,,16,18,8,6,11,17,6,5,2,4,0,0
14/09/08,15h00,Juventus,Udinese,1,0,H,0,0,D,,19,7,6,3,17,16,7,2,0,1,0,0
14/09/08,15h00,Lazio,Sampdoria,2,0,H,1,0,H,,14,9,4,3,13,20,5,10,0,2,0,0
14/09/08,20h45,Lecce,Chievo,2,0,H,0,0,D,,11,12,4,1,24,23,3,5,2,2,0,0
14/09/08,20h45,Napoli,Fiorentina,2,1,H,0,1,A,,15,19,5,7,14,13,4,4,3,3,0,0
14/09/08,15h00,Reggina,Torino,1,1,D,1,1,D,,12,7,1,5,22,25,9,5,3,1,0,0
14/09/08,18h00,Siena,Cagliari,2,0,H,1,0,H,,9,10,6,3,16,12,7,6,3,3,0,0
20/09/08,15h00,Catania,Atalanta,1,0,H,0,0,D,,8,22,1,5,24,10,4,5,1,1,0,0
20/09/08,20h45,Roma,Reggina,3,0,H,1,0,H,,25,11,9,1,16,15,9,3,0,2,0,0
21/09/08,18h00,Cagliari,Juventus,0,1,A,0,1,A,,12,17,5,5,9,21,3,6,1,1,0,0
21/09/08,20h45,Fiorentina,Bologna,1,0,H,1,0,H,,23,10,8,4,25,14,4,4,3,1,0,0
21/09/08,18h00,Lecce,Siena,1,1,D,0,1,A,,10,11,5,3,17,24,5,6,3,4,0,0
21/09/08,15h00,Milan,Lazio,4,1,H,2,1,H,,14,12,9,4,20,15,7,6,2,1,0,0
21/09/08,15h00,Palermo,Genoa,2,1,H,1,0,H,,14,10,5,3,18,24,4,4,1,2,0,0
21/09/08,18h00,Sampdoria,Chievo,1,1,D,0,0,D,,10,6,3,1,16,15,4,0,2,2,0,0
21/09/08,20h45,Torino,Inter,1,3,A,0,2,A,,14,8,5,5,15,18,8,0,3,1,0,0
21/09/08,15h00,Udinese,Napoli,0,0,D,0,0,D,,14,9,4,1,10,18,1,2,0,2,0,0
24/09/08,15h00,Atalanta,Cagliari,1,0,H,0,0,D,,16,10,7,2,25,17,6,3,1,3,0,0
24/09/08,15h00,Bologna,Udinese,0,3,A,0,2,A,,9,15,1,3,16,28,2,6,3,2,1,0
24/09/08,18h00,Chievo,Torino,1,1,D,0,1,A,,14,8,5,2,17,23,8,3,3,2,0,1
24/09/08,18h00,Genoa,Roma,3,1,H,1,1,D,,14,12,6,4,16,19,5,4,3,5,0,1
24/09/08,15h00,Inter,Lecce,1,0,H,0,0,D,,14,5,2,2,12,15,7,2,2,1,0,0
24/09/08,20h45,Juventus,Catania,1,1,D,1,0,H,,22,8,8,4,16,33,5,3,0,3,0,0
24/09/08,20h45,Lazio,Fiorentina,3,0,H,0,0,D,,23,8,10,1,18,17,7,6,2,3,0,0
24/09/08,18h00,Napoli,Palermo,2,1,H,1,0,H,,14,17,4,4,17,17,1,6,2,3,0,0
24/09/08,18h00,Reggina,Milan,1,2,A,0,1,A,,16,8,7,4,26,26,3,1,1,3,0,0
24/09/08,15h00,Siena,Sampdoria,0,0,D,0,0,D,,6,8,0,2,23,17,2,7,1,2,0,0
27/09/08,15h00,Fiorentina,Genoa,1,0,H,0,0,D,,19,3,5,2,20,33,7,5,5,4,0,0
27/09/08,20h45,Sampdoria,Juventus,0,0,D,0,0,D,,13,10,3,2,13,24,11,2,2,2,0,0
28/09/08,20h45,Bologna,Napoli,0,1,A,0,0,D,,10,4,1,1,4,12,5,3,1,0,0,0
28/09/08,20h45,Catania,Chievo,1,0,H,1,0,H,,18,16,3,7,19,12,3,5,3,0,0,1
28/09/08,15h00,Lecce,Cagliari,2,0,H,1,0,H,,14,16,5,5,14,18,0,9,3,2,0,0
