Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
04/09/94,20h45,Bari,Lazio,0,1,A,,,,,,,,,,,,,,,,
04/09/94,15h00,Brescia,Juventus,1,1,D,,,,,,,,,,,,,,,,
04/09/94,15h00,Fiorentina,Cagliari,2,1,H,,,,,,,,,,,,,,,,
04/09/94,15h00,Milan,Genoa,1,0,H,,,,,,,,,,,,,,,,
04/09/94,18h00,Napoli,Reggiana,1,0,H,,,,,,,,,,,,,,,,
04/09/94,15h00,Parma,Cremonese,2,0,H,,,,,,,,,,,,,,,,
04/09/94,15h00,Roma,Foggia,1,1,D,,,,,,,,,,,,,,,,
04/09/94,18h00,Sampdoria,Padova,5,0,H,,,,,,,,,,,,,,,,
04/09/94,18h00,Torino,Inter,0,2,A,,,,,,,,,,,,,,,,
11/09/94,20h45,Cagliari,Milan,1,1,D,,,,,,,,,,,,,,,,
11/09/94,18h00,Cremonese,Napoli,2,0,H,,,,,,,,,,,,,,,,
11/09/94,18h00,Foggia,Brescia,3,1,H,,,,,,,,,,,,,,,,
11/09/94,20h45,Genoa,Fiorentina,1,1,D,,,,,,,,,,,,,,,,
11/09/94,18h00,Inter,Roma,0,1,A,,,,,,,,,,,,,,,,
11/09/94,20h45,Juventus,Bari,2,0,H,,,,,,,,,,,,,,,,
11/09/94,18h00,Lazio,Torino,3,0,H,,,,,,,,,,,,,,,,
11/09/94,20h45,Padova,Parma,0,3,A,,,,,,,,,,,,,,,,
11/09/94,18h00,Reggiana,Sampdoria,0,2,A,,,,,,,,,,,,,,,,
18/09/94,20h45,Bari,Reggiana,1,0,H,,,,,,,,,,,,,,,,
18/09/94,18h00,Brescia,Inter,0,0,D,,,,,,,,,,,,,,,,
18/09/94,20h45,Fiorentina,Cremonese,3,1,H,,,,,,,,,,,,,,,,
18/09/94,15h00,Milan,Lazio,2,1,H,,,,,,,,,,,,,,,,
18/09/94,20h45,Napoli,Juventus,0,2,A,,,,,,,,,,,,,,,,
18/09/94,18h00,Parma,Cagliari,2,1,H,,,,,,,,,,,,,,,,
18/09/94,18h00,Roma,Genoa,3,0,H,,,,,,,,,,,,,,,,
18/09/94,20h45,Sampdoria,Foggia,1,1,D,,,,,,,,,,,,,,,,
18/09/94,18h00,Torino,Padova,2,0,H,,,,,,,,,,,,,,,,
25/09/94,15h00,Cagliari,Brescia,2,0,H,,,,,,,,,,,,,,,,
25/09/94,18h00,Cremonese,Milan,1,0,H,,,,,,,,,,,,,,,,
25/09/94,20h45,Foggia,Torino,0,2,A,,,,,,,,,,,,,,,,
25/09/94,15h00,Genoa,Napoli,3,3,D,,,,,,,,,,,,,,,,
25/09/94,15h00,Inter,Fiorentina,3,1,H,,,,,,,,,,,,,,,,
25/09/94,20h45,Juventus,Sampdoria,1,0,H,,,,,,,,,,,,,,,,
