Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
14/09/02,18h00,Bologna,Roma,2,1,H,0,1,A,,,,,,,,,,,,,
14/09/02,20h45,Como,Empoli,0,2,A,0,1,A,,,,,,,,,,,,,
14/09/02,15h00,Inter,Torino,1,0,H,1,0,H,,,,,,,,,,,,,
14/09/02,18h00,Modena,Milan,0,3,A,0,1,A,,,,,,,,,,,,,
15/09/02,18h00,Brescia,Piacenza,1,2,A,0,0,D,,,,,,,,,,,,,
15/09/02,18h00,Juventus,Atalanta,3,0,H,2,0,H,,,,,,,,,,,,,
15/09/02,20h45,Lazio,Chievo,2,3,A,1,1,D,,,,,,,,,,,,,
15/09/02,20h45,Perugia,Reggina,2,0,H,0,0,D,,,,,,,,,,,,,
15/09/02,18h00,Udinese,Parma,1,1,D,0,1,A,,,,,,,,,,,,,
21/09/02,20h45,Empoli,Juventus,0,2,A,0,1,A,,,,,,,,,,,,,
21/09/02,20h45,Milan,Perugia,3,0,H,1,0,H,,,,,,,,,,,,,
22/09/02,18h00,Atalanta,Bologna,2,2,D,1,1,D,,,,,,,,,,,,,
22/09/02,18h00,Chievo,Brescia,1,2,A,0,0,D,,,,,,,,,,,,,
22/09/02,20h45,Parma,Como,2,0,H,1,0,H,,,,,,,,,,,,,
22/09/02,20h45,Piacenza,Udinese,2,0,H,1,0,H,,,,,,,,,,,,,
22/09/02,18h00,Reggina,Inter,1,2,A,0,1,A,,,,,,,,,,,,,
22/09/02,18h00,Roma,Modena,1,2,A,1,1,D,,,,,,,,,,,,,
22/09/02,15h00,Torino,Lazio,0,1,A,0,0,D,,,,,,,,,,,,,
28/09/02,20h45,Juventus,Parma,2,2,D,0,0,D,,,,,,,,,,,,,
28/09/02,18h00,Lazio,Milan,1,1,D,0,1,A,,,,,,,,,,,,,
29/09/02,18h00,Bologna,Piacenza,1,0,H,0,0,D,,,,,,,,,,,,,
29/09/02,15h00,Brescia,Roma,2,3,A,1,2,A,,,,,,,,,,,,,
