Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
25/08/01,18h00,Bologna,Atalanta,1,0,H,1,0,H,,,,,,,,,,,,,
26/08/01,18h00,Brescia,Milan,2,2,D,2,0,H,,,,,,,,,,,,,
26/08/01,15h00,Fiorentina,Chievo,0,2,A,0,1,A,,,,,,,,,,,,,
26/08/01,15h00,Inter,Perugia,4,1,H,2,0,H,,,,,,,,,,,,,
26/08/01,15h00,Juventus,Venezia,4,0,H,3,0,H,,,,,,,,,,,,,
26/08/01,20h45,Lazio,Piacenza,1,1,D,0,0,D,,,,,,,,,,,,,
26/08/01,20h45,Lecce,Parma,1,1,D,1,0,H,,,,,,,,,,,,,
26/08/01,18h00,Udinese,Torino,2,2,D,0,2,A,,,,,,,,,,,,,
26/08/01,20h45,Verona,Roma,1,1,D,0,1,A,,,,,,,,,,,,,
08/09/01,18h00,Perugia,Lazio,0,0,D,0,0,D,,,,,,,,,,,,,
08/09/01,18h00,Roma,Udinese,1,1,D,0,0,D,,,,,,,,,,,,,
09/09/01,15h00,Atalanta,Juventus,0,2,A,0,1,A,,,,,,,,,,,,,
09/09/01,15h00,Chievo,Bologna,2,0,H,1,0,H,,,,,,,,,,,,,
09/09/01,15h00,Milan,Fiorentina,5,2,H,3,1,H,,,,,,,,,,,,,
09/09/01,20h45,Parma,Inter,2,2,D,1,2,A,,,,,,,,,,,,,
09/09/01,20h45,Piacenza,Lecce,1,2,A,1,0,H,,,,,,,,,,,,,
09/09/01,18h00,Torino,Brescia,1,3,A,1,1,D,,,,,,,,,,,,,
09/09/01,18h00,Venezia,Verona,0,1,A,0,0,D,,,,,,,,,,,,,
15/09/01,18h00,Juventus,Chievo,3,2,H,2,2,D,,,,,,,,,,,,,
16/09/01,18h00,Bologna,Parma,1,0,H,0,0,D,,,,,,,,,,,,,
16/09/01,18h00,Brescia,Lecce,1,1,D,0,1,A,,,,,,,,,,,,,
16/09/01,18h00,Fiorentina,Atalanta,3,1,H,2,1,H,,,,,,,,,,,,,
16/09/01,18h00,Inter,Venezia,2,1,H,0,0,D,,,,,,,,,,,,,
16/09/01,15h00,Lazio,Torino,0,0,D,0,0,D,,,,,,,,,,,,,
16/09/01,15h00,Piacenza,Roma,2,0,H,1,0,H,,,,,,,,,,,,,
16/09/01,20h45,Udinese,Milan,1,2,A,0,1,A,,,,,,,,,,,,,
16/09/01,18h00,Verona,Perugia,1,1,D,0,1,A,,,,,,,,,,,,,
22/09/01,20h45,Lecce,Juventus,0,0,D,0,0,D,,,,,,,,,,,,,
23/09/01,15h00,Atalanta,Verona,1,0,H,1,0,H,,,,,,,,,,,,,
23/09/01,18h00,Chievo,Piacenza,4,2,H,2,1,H,,,,,,,,,,,,,
23/09/01,20h45,Milan,Lazio,2,0,H,1,0,H,,,,,,,,,,,,,
23/09/01,15h00,Parma,Brescia,1,0,H,0,0,D,,,,,,,,,,,,,
23/09/01,15h00,Perugia,Udinese,1,2,A,1,1,D,,,,,,,,,,,,,
23/09/01,15h00,Roma,Fiorentina,2,1,H,1,1,D,,,,,,,,,,,,,
23/09/01,15h00,Torino,Inter,0,1,A,0,0,D,,,,,,,,,,,,,
23/09/01,20h45,Venezia,Bologna,0,1,A,0,0,D,,,,,,,,,,,,,
29/09/01,18h00,Juventus,Roma,0,2,A,0,1,A,,,,,,,,,,,,,
30/09/01,18h00,Brescia,Atalanta,3,3,D,1,3,A,,,,,,,,,,,,,
30/09/01,20h45,Fiorentina,Venezia,3,1,H,1,0,H,,,,,,,,,,,,,
30/09/01,20h45,Inter,Bologna,1,0,H,1,0,H,,,,,,,,,,,,,
30/09/01,18h00,Lazio,Parma,0,0,D,0,0,D,,,,,,,,,,,,,
30/09/01,18h00,Perugia,Milan,3,1,H,0,0,D,,,,,,,,,,,,,
30/09/01,15h00,Piacenza,Torino,3,1,H,2,0,H,,,,,,,,,,,,,
30/09/01,20h45,Udinese,Chievo,1,2,A,1,2,A,,,,,,,,,,,,,
