Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
11/08/95,17h30,Dortmund,Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,,,
11/08/95,17h30,Stuttgart,Uerdingen,0,0,D,0,0,D,,,,,,,,,,,,,
11/08/95,17h30,Werder Bremen,Dusseldorf,1,1,D,1,1,D,,,,,,,,,,,,,
12/08/95,17h30,Bayern Munich,Hamburg,3,2,H,1,1,D,,,,,,,,,,,,,
12/08/95,14h30,Ein Frankfurt,Karlsruhe,2,2,D,1,1,D,,,,,,,,,,,,,
12/08/95,14h30,FC Koln,Schalke 04,0,1,A,0,0,D,,,,,,,,,,,,,
12/08/95,19h30,Hansa Rostock,Leverkusen,1,2,A,0,2,A,,,,,,,,,,,,,
12/08/95,17h30,St Pauli,Munich 1860,4,2,H,1,1,D,,,,,,,,,,,,,
13/08/95,17h30,M'gladbach,Freiburg,1,0,H,0,0,D,,,,,,,,,,,,,
18/08/95,17h30,Freiburg,St Pauli,0,2,A,0,0,D,,,,,,,,,,,,,
18/08/95,17h30,Hamburg,Werder Bremen,3,3,D,2,1,H,,,,,,,,,,,,,
18/08/95,14h30,Schalke 04,Hansa Rostock,1,3,A,0,1,A,,,,,,,,,,,,,
19/08/95,19h30,Kaiserslautern,M'gladbach,1,3,A,0,1,A,,,,,,,,,,,,,
19/08/95,17h30,Karlsruhe,Bayern Munich,2,6,A,1,3,A,,,,,,,,,,,,,
19/08/95,19h30,Leverkusen,Dortmund,1,1,D,0,0,D,,,,,,,,,,,,,
19/08/95,17h30,Munich 1860,Stuttgart,1,1,D,1,0,H,,,,,,,,,,,,,
19/08/95,17h30,Uerdingen,Ein Frankfurt,1,1,D,0,1,A,,,,,,,,,,,,,
20/08/95,14h30,Dusseldorf,FC Koln,1,1,D,1,0,H,,,,,,,,,,,,,
29/08/95,14h30,FC Koln,Hamburg,3,2,H,1,0,H,,,,,,,,,,,,,
29/08/95,14h30,Hansa Rostock,Dortmund,3,2,H,1,1,D,,,,,,,,,,,,,
29/08/95,14h30,M'gladbach,Leverkusen,0,0,D,0,0,D,,,,,,,,,,,,,
29/08/95,17h30,St Pauli,Kaiserslautern,1,2,A,0,2,A,,,,,,,,,,,,,
29/08/95,17h30,Werder Bremen,Karlsruhe,1,0,H,0,0,D,,,,,,,,,,,,,
30/08/95,14h30,Bayern Munich,Uerdingen,2,0,H,1,0,H,,,,,,,,,,,,,
30/08/95,14h30,Ein Frankfurt,Munich 1860,4,2,H,0,0,D,,,,,,,,,,,,,
30/08/95,14h30,Schalke 04,Dusseldorf,1,1,D,0,1,A,,,,,,,,,,,,,
30/08/95,19h30,Stuttgart,Freiburg,3,1,H,2,1,H,,,,,,,,,,,,,
01/09/95,14h30,Dortmund,M'gladbach,2,1,H,0,1,A,,,,,,,,,,,,,
01/09/95,19h30,Karlsruhe,FC Koln,1,0,H,0,0,D,,,,,,,,,,,,,
02/09/95,19h30,Dusseldorf,Hansa Rostock,2,2,D,0,1,A,,,,,,,,,,,,,
02/09/95,19h30,Freiburg,Ein Frankfurt,2,0,H,1,0,H,,,,,,,,,,,,,
02/09/95,19h30,Hamburg,Schalke 04,1,1,D,0,1,A,,,,,,,,,,,,,
02/09/95,19h30,Kaiserslautern,Stuttgart,1,1,D,1,0,H,,,,,,,,,,,,,
02/09/95,14h30,Leverkusen,St Pauli,1,1,D,0,0,D,,,,,,,,,,,,,
02/09/95,19h30,Munich 1860,Bayern Munich,0,2,A,0,0,D,,,,,,,,,,,,,
02/09/95,19h30,Uerdingen,Werder Bremen,3,0,H,1,0,H,,,,,,,,,,,,,
08/09/95,19h30,FC Koln,Uerdingen,0,0,D,0,0,D,,,,,,,,,,,,,
08/09/95,17h30,Werder Bremen,Munich 1860,2,0,H,0,0,D,,,,,,,,,,,,,
09/09/95,14h30,Bayern Munich,Freiburg,2,0,H,1,0,H,,,,,,,,,,,,,
09/09/95,14h30,Dusseldorf,Hamburg,2,2,D,1,1,D,,,,,,,,,,,,,
09/09/95,14h30,Ein Frankfurt,Kaiserslautern,3,1,H,1,0,H,,,,,,,,,,,,,
09/09/95,14h30,Hansa Rostock,M'gladbach,2,3,A,2,2,D,,,,,,,,,,,,,
09/09/95,17h30,Schalke 04,Karlsruhe,2,1,H,1,0,H,,,,,,,,,,,,,
09/09/95,19h30,St Pauli,Dortmund,0,3,A,0,0,D,,,,,,,,,,,,,
09/09/95,14h30,Stuttgart,Leverkusen,1,4,A,0,0,D,,,,,,,,,,,,,
15/09/95,14h30,Kaiserslautern,Bayern Munich,2,3,A,1,2,A,,,,,,,,,,,,,
15/09/95,14h30,Karlsruhe,Dusseldorf,3,1,H,1,1,D,,,,,,,,,,,,,
16/09/95,19h30,Dortmund,Stuttgart,6,3,H,4,1,H,,,,,,,,,,,,,
16/09/95,14h30,Freiburg,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,,,
16/09/95,14h30,Leverkusen,Ein Frankfurt,2,0,H,1,0,H,,,,,,,,,,,,,
16/09/95,14h30,Munich 1860,FC Koln,2,1,H,1,1,D,,,,,,,,,,,,,
16/09/95,19h30,Uerdingen,Schalke 04,1,1,D,0,1,A,,,,,,,,,,,,,
17/09/95,14h30,Hamburg,Hansa Rostock,1,1,D,1,1,D,,,,,,,,,,,,,
17/09/95,14h30,M'gladbach,St Pauli,2,4,A,0,3,A,,,,,,,,,,,,,
22/09/95,19h30,Dusseldorf,Uerdingen,1,0,H,0,0,D,,,,,,,,,,,,,
22/09/95,17h30,Ein Frankfurt,Dortmund,3,4,A,3,2,H,,,,,,,,,,,,,
23/09/95,17h30,Bayern Munich,Leverkusen,1,0,H,0,0,D,,,,,,,,,,,,,
23/09/95,14h30,FC Koln,Freiburg,1,1,D,0,1,A,,,,,,,,,,,,,
23/09/95,17h30,Hamburg,Karlsruhe,0,0,D,0,0,D,,,,,,,,,,,,,
23/09/95,17h30,Hansa Rostock,St Pauli,2,0,H,1,0,H,,,,,,,,,,,,,
23/09/95,19h30,Stuttgart,M'gladbach,5,0,H,2,0,H,,,,,,,,,,,,,
23/09/95,17h30,Werder Bremen,Kaiserslautern,1,1,D,1,0,H,,,,,,,,,,,,,
24/09/95,14h30,Schalke 04,Munich 1860,1,1,D,1,0,H,,,,,,,,,,,,,
29/09/95,17h30,St Pauli,Stuttgart,1,3,A,1,2,A,,,,,,,,,,,,,
29/09/95,17h30,Uerdingen,Hamburg,1,1,D,0,1,A,,,,,,,,,,,,,
30/09/95,19h30,Freiburg,Schalke 04,1,2,A,0,0,D,,,,,,,,,,,,,
30/09/95,17h30,Kaiserslautern,FC Koln,1,1,D,1,1,D,,,,,,,,,,,,,
30/09/95,14h30,Karlsruhe,Hansa Rostock,0,2,A,0,0,D,,,,,,,,,,,,,
30/09/95,19h30,Leverkusen,Werder Bremen,2,2,D,1,1,D,,,,,,,,,,,,,
30/09/95,14h30,Munich 1860,Dusseldorf,2,1,H,1,1,D,,,,,,,,,,,,,
01/10/95,17h30,Dortmund,Bayern Munich,3,1,H,1,0,H,,,,,,,,,,,,,
01/10/95,19h30,M'gladbach,Ein Frankfurt,4,1,H,2,1,H,,,,,,,,,,,,,
13/10/95,17h30,Hansa Rostock,Stuttgart,3,3,D,2,1,H,,,,,,,,,,,,,
13/10/95,17h30,Schalke 04,Kaiserslautern,1,1,D,0,1,A,,,,,,,,,,,,,
14/10/95,14h30,Bayern Munich,M'gladbach,1,2,A,0,1,A,,,,,,,,,,,,,
14/10/95,19h30,Dusseldorf,Freiburg,0,0,D,0,0,D,,,,,,,,,,,,,
14/10/95,19h30,Ein Frankfurt,St Pauli,2,2,D,0,0,D,,,,,,,,,,,,,
14/10/95,17h30,Hamburg,Munich 1860,2,2,D,0,0,D,,,,,,,,,,,,,
14/10/95,14h30,Karlsruhe,Uerdingen,2,0,H,0,0,D,,,,,,,,,,,,,
14/10/95,19h30,Werder Bremen,Dortmund,2,2,D,1,1,D,,,,,,,,,,,,,
15/10/95,19h30,FC Koln,Leverkusen,2,2,D,1,2,A,,,,,,,,,,,,,
20/10/95,14h30,Leverkusen,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,,,
20/10/95,17h30,Uerdingen,Hansa Rostock,1,1,D,0,1,A,,,,,,,,,,,,,
21/10/95,14h30,Dortmund,FC Koln,3,0,H,0,0,D,,,,,,,,,,,,,
