Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
09/08/02,17h30,Dortmund,Hertha,2,2,D,2,1,H,,,,,,,,,,,,,
10/08/02,14h30,Cottbus,Leverkusen,1,1,D,0,0,D,,,,,,,,,,,,,
10/08/02,14h30,M'gladbach,Bayern Munich,0,0,D,0,0,D,,,,,,,,,,,,,
10/08/02,17h30,Nurnberg,Bochum,1,3,A,0,2,A,,,,,,,,,,,,,
10/08/02,17h30,Schalke 04,Wolfsburg,1,0,H,0,0,D,,,,,,,,,,,,,
10/08/02,17h30,Stuttgart,Kaiserslautern,1,1,D,1,0,H,,,,,,,,,,,,,
11/08/02,14h30,Bielefeld,Werder Bremen,3,0,H,1,0,H,,,,,,,,,,,,,
11/08/02,19h30,Hamburg,Hannover,2,1,H,0,1,A,,,,,,,,,,,,,
14/08/02,14h30,Munich 1860,Hansa Rostock,0,2,A,0,1,A,,,,,,,,,,,,,
17/08/02,17h30,Bayern Munich,Bielefeld,6,2,H,3,0,H,,,,,,,,,,,,,
17/08/02,17h30,Bochum,Cottbus,5,0,H,3,0,H,,,,,,,,,,,,,
17/08/02,19h30,Hannover,Munich 1860,1,3,A,1,2,A,,,,,,,,,,,,,
17/08/02,17h30,Hansa Rostock,Nurnberg,2,0,H,1,0,H,,,,,,,,,,,,,
17/08/02,19h30,Hertha,Stuttgart,1,1,D,0,1,A,,,,,,,,,,,,,
17/08/02,19h30,Kaiserslautern,Schalke 04,1,3,A,1,0,H,,,,,,,,,,,,,
17/08/02,19h30,Leverkusen,Dortmund,1,1,D,1,0,H,,,,,,,,,,,,,
18/08/02,17h30,Werder Bremen,Hamburg,2,1,H,1,1,D,,,,,,,,,,,,,
18/08/02,14h30,Wolfsburg,M'gladbach,1,0,H,0,0,D,,,,,,,,,,,,,
24/08/02,17h30,Bielefeld,Wolfsburg,1,0,H,1,0,H,,,,,,,,,,,,,
24/08/02,19h30,Cottbus,Hansa Rostock,0,4,A,0,2,A,,,,,,,,,,,,,
24/08/02,17h30,Dortmund,Stuttgart,3,1,H,1,0,H,,,,,,,,,,,,,
24/08/02,17h30,Hamburg,Bayern Munich,0,3,A,0,1,A,,,,,,,,,,,,,
24/08/02,19h30,Leverkusen,Bochum,2,4,A,1,3,A,,,,,,,,,,,,,
24/08/02,17h30,M'gladbach,Kaiserslautern,3,0,H,2,0,H,,,,,,,,,,,,,
24/08/02,17h30,Munich 1860,Werder Bremen,3,0,H,1,0,H,,,,,,,,,,,,,
25/08/02,17h30,Nurnberg,Hannover,3,1,H,2,0,H,,,,,,,,,,,,,
25/08/02,19h30,Schalke 04,Hertha,0,0,D,0,0,D,,,,,,,,,,,,,
10/09/02,14h30,Bayern Munich,Munich 1860,3,1,H,1,1,D,,,,,,,,,,,,,
10/09/02,17h30,Bochum,Dortmund,0,0,D,0,0,D,,,,,,,,,,,,,
10/09/02,19h30,Hertha,M'gladbach,1,2,A,0,1,A,,,,,,,,,,,,,
10/09/02,17h30,Werder Bremen,Nurnberg,4,1,H,1,0,H,,,,,,,,,,,,,
11/09/02,17h30,Hannover,Cottbus,1,3,A,1,1,D,,,,,,,,,,,,,
11/09/02,17h30,Hansa Rostock,Leverkusen,1,3,A,0,2,A,,,,,,,,,,,,,
11/09/02,17h30,Kaiserslautern,Bielefeld,1,1,D,0,0,D,,,,,,,,,,,,,
11/09/02,14h30,Stuttgart,Schalke 04,1,1,D,1,0,H,,,,,,,,,,,,,
11/09/02,14h30,Wolfsburg,Hamburg,2,1,H,0,0,D,,,,,,,,,,,,,
14/09/02,17h30,Bielefeld,Hertha,0,1,A,0,0,D,,,,,,,,,,,,,
14/09/02,14h30,Cottbus,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,,,
14/09/02,19h30,Dortmund,Schalke 04,1,1,D,0,0,D,,,,,,,,,,,,,
14/09/02,19h30,Leverkusen,Hannover,1,3,A,1,1,D,,,,,,,,,,,,,
14/09/02,19h30,M'gladbach,Stuttgart,1,1,D,0,0,D,,,,,,,,,,,,,
14/09/02,14h30,Munich 1860,Wolfsburg,2,2,D,0,0,D,,,,,,,,,,,,,
14/09/02,14h30,Nurnberg,Bayern Munich,1,2,A,1,1,D,,,,,,,,,,,,,
15/09/02,14h30,Bochum,Hansa Rostock,0,1,A,0,1,A,,,,,,,,,,,,,
15/09/02,14h30,Hamburg,Kaiserslautern,2,0,H,0,0,D,,,,,,,,,,,,,
21/09/02,19h30,Bayern Munich,Cottbus,3,1,H,1,1,D,,,,,,,,,,,,,
21/09/02,14h30,Hannover,Bochum,2,2,D,1,1,D,,,,,,,,,,,,,
21/09/02,17h30,Hansa Rostock,Dortmund,0,1,A,0,1,A,,,,,,,,,,,,,
21/09/02,17h30,Hertha,Hamburg,2,0,H,0,0,D,,,,,,,,,,,,,
21/09/02,19h30,Kaiserslautern,Munich 1860,0,0,D,0,0,D,,,,,,,,,,,,,
21/09/02,19h30,Werder Bremen,Leverkusen,3,2,H,3,2,H,,,,,,,,,,,,,
