Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
13/08/99,19h30,Duisburg,Leverkusen,0,0,D,0,0,D,,,,,,,,,,,,,
13/08/99,19h30,Wolfsburg,Munich 1860,2,1,H,0,1,A,,,,,,,,,,,,,
14/08/99,14h30,Bayern Munich,Hamburg,2,2,D,1,1,D,,,,,,,,,,,,,
14/08/99,17h30,Ein Frankfurt,Unterhaching,3,0,H,1,0,H,,,,,,,,,,,,,
14/08/99,19h30,Kaiserslautern,Dortmund,1,0,H,0,0,D,,,,,,,,,,,,,
14/08/99,14h30,Schalke 04,Bielefeld,1,1,D,1,0,H,,,,,,,,,,,,,
14/08/99,17h30,Stuttgart,Werder Bremen,0,0,D,0,0,D,,,,,,,,,,,,,
15/08/99,14h30,Hertha,Hansa Rostock,5,2,H,2,1,H,,,,,,,,,,,,,
15/08/99,14h30,Ulm,Freiburg,1,1,D,0,1,A,,,,,,,,,,,,,
20/08/99,19h30,Bielefeld,Hertha,1,1,D,0,0,D,,,,,,,,,,,,,
20/08/99,17h30,Unterhaching,Duisburg,2,0,H,0,0,D,,,,,,,,,,,,,
21/08/99,19h30,Dortmund,Wolfsburg,2,1,H,0,0,D,,,,,,,,,,,,,
21/08/99,14h30,Freiburg,Ein Frankfurt,2,3,A,1,0,H,,,,,,,,,,,,,
21/08/99,19h30,Hamburg,Stuttgart,3,0,H,1,0,H,,,,,,,,,,,,,
21/08/99,14h30,Munich 1860,Ulm,4,1,H,4,1,H,,,,,,,,,,,,,
21/08/99,19h30,Werder Bremen,Schalke 04,0,1,A,0,0,D,,,,,,,,,,,,,
22/08/99,14h30,Hansa Rostock,Kaiserslautern,4,2,H,4,2,H,,,,,,,,,,,,,
22/08/99,17h30,Leverkusen,Bayern Munich,2,0,H,0,0,D,,,,,,,,,,,,,
27/08/99,14h30,Kaiserslautern,Bielefeld,0,2,A,0,0,D,,,,,,,,,,,,,
27/08/99,17h30,Schalke 04,Hamburg,1,3,A,1,1,D,,,,,,,,,,,,,
28/08/99,19h30,Bayern Munich,Unterhaching,1,0,H,1,0,H,,,,,,,,,,,,,
28/08/99,17h30,Freiburg,Munich 1860,3,0,H,1,0,H,,,,,,,,,,,,,
28/08/99,19h30,Hertha,Werder Bremen,1,1,D,1,0,H,,,,,,,,,,,,,
28/08/99,14h30,Stuttgart,Leverkusen,1,2,A,1,1,D,,,,,,,,,,,,,
28/08/99,19h30,Wolfsburg,Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,,,
29/08/99,17h30,Ein Frankfurt,Duisburg,2,2,D,1,1,D,,,,,,,,,,,,,
29/08/99,17h30,Ulm,Dortmund,0,1,A,0,1,A,,,,,,,,,,,,,
10/09/99,14h30,Bielefeld,Wolfsburg,0,0,D,0,0,D,,,,,,,,,,,,,
10/09/99,17h30,Hansa Rostock,Ulm,2,1,H,1,0,H,,,,,,,,,,,,,
11/09/99,14h30,Dortmund,Freiburg,1,1,D,0,1,A,,,,,,,,,,,,,
11/09/99,19h30,Duisburg,Bayern Munich,1,2,A,0,2,A,,,,,,,,,,,,,
11/09/99,17h30,Hamburg,Hertha,5,1,H,3,0,H,,,,,,,,,,,,,
11/09/99,19h30,Leverkusen,Schalke 04,3,2,H,0,1,A,,,,,,,,,,,,,
11/09/99,19h30,Unterhaching,Stuttgart,2,0,H,1,0,H,,,,,,,,,,,,,
12/09/99,17h30,Munich 1860,Ein Frankfurt,2,0,H,1,0,H,,,,,,,,,,,,,
12/09/99,17h30,Werder Bremen,Kaiserslautern,5,0,H,2,0,H,,,,,,,,,,,,,
17/09/99,14h30,Freiburg,Hansa Rostock,5,0,H,4,0,H,,,,,,,,,,,,,
17/09/99,19h30,Munich 1860,Dortmund,0,3,A,0,2,A,,,,,,,,,,,,,
18/09/99,17h30,Ein Frankfurt,Bayern Munich,1,2,A,1,0,H,,,,,,,,,,,,,
18/09/99,19h30,Hertha,Leverkusen,0,0,D,0,0,D,,,,,,,,,,,,,
18/09/99,17h30,Schalke 04,Unterhaching,1,0,H,0,0,D,,,,,,,,,,,,,
18/09/99,19h30,Stuttgart,Duisburg,4,2,H,2,1,H,,,,,,,,,,,,,
18/09/99,19h30,Ulm,Bielefeld,2,0,H,2,0,H,,,,,,,,,,,,,
19/09/99,14h30,Kaiserslautern,Hamburg,2,0,H,2,0,H,,,,,,,,,,,,,
19/09/99,19h30,Wolfsburg,Werder Bremen,2,7,A,2,3,A,,,,,,,,,,,,,
24/09/99,14h30,Bayern Munich,Stuttgart,0,1,A,0,0,D,,,,,,,,,,,,,
24/09/99,19h30,Hamburg,Wolfsburg,2,2,D,1,1,D,,,,,,,,,,,,,
25/09/99,17h30,Dortmund,Ein Frankfurt,1,0,H,1,0,H,,,,,,,,,,,,,
25/09/99,14h30,Duisburg,Schalke 04,1,1,D,0,0,D,,,,,,,,,,,,,
25/09/99,14h30,Hansa Rostock,Munich 1860,0,0,D,0,0,D,,,,,,,,,,,,,
25/09/99,19h30,Unterhaching,Hertha,1,1,D,0,1,A,,,,,,,,,,,,,
25/09/99,19h30,Werder Bremen,Ulm,2,2,D,1,0,H,,,,,,,,,,,,,
26/09/99,17h30,Bielefeld,Freiburg,2,1,H,0,1,A,,,,,,,,,,,,,
26/09/99,14h30,Leverkusen,Kaiserslautern,3,1,H,0,1,A,,,,,,,,,,,,,
01/10/99,14h30,Ein Frankfurt,Stuttgart,0,1,A,0,0,D,,,,,,,,,,,,,
01/10/99,14h30,Munich 1860,Bielefeld,5,0,H,1,0,H,,,,,,,,,,,,,
02/10/99,17h30,Dortmund,Hansa Rostock,3,0,H,0,0,D,,,,,,,,,,,,,
02/10/99,19h30,Hertha,Duisburg,2,1,H,0,0,D,,,,,,,,,,,,,
02/10/99,19h30,Schalke 04,Bayern Munich,1,1,D,0,0,D,,,,,,,,,,,,,
02/10/99,17h30,Ulm,Hamburg,1,2,A,0,0,D,,,,,,,,,,,,,
02/10/99,19h30,Wolfsburg,Leverkusen,3,1,H,1,0,H,,,,,,,,,,,,,
03/10/99,14h30,Freiburg,Werder Bremen,2,1,H,1,0,H,,,,,,,,,,,,,
03/10/99,17h30,Kaiserslautern,Unterhaching,4,2,H,1,1,D,,,,,,,,,,,,,
15/10/99,17h30,Bielefeld,Dortmund,0,2,A,0,0,D,,,,,,,,,,,,,
15/10/99,17h30,Leverkusen,Ulm,4,1,H,3,0,H,,,,,,,,,,,,,
16/10/99,19h30,Bayern Munich,Hertha,3,1,H,2,0,H,,,,,,,,,,,,,
16/10/99,14h30,Duisburg,Kaiserslautern,2,2,D,0,2,A,,,,,,,,,,,,,
16/10/99,19h30,Hamburg,Freiburg,2,0,H,1,0,H,,,,,,,,,,,,,
16/10/99,19h30,Hansa Rostock,Ein Frankfurt,3,1,H,1,0,H,,,,,,,,,,,,,
16/10/99,17h30,Werder Bremen,Munich 1860,1,3,A,0,1,A,,,,,,,,,,,,,
17/10/99,17h30,Stuttgart,Schalke 04,0,2,A,0,0,D,,,,,,,,,,,,,
17/10/99,17h30,Unterhaching,Wolfsburg,1,1,D,0,0,D,,,,,,,,,,,,,
22/10/99,17h30,Ein Frankfurt,Schalke 04,0,2,A,0,0,D,,,,,,,,,,,,,
22/10/99,17h30,Hansa Rostock,Bielefeld,2,1,H,1,0,H,,,,,,,,,,,,,
